Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
6,7888,6747,10315,14861,6752,9741,56304,0,0,1,0,0,1,0,5446,5594,1379,3466,8561,1603,2200,1679,137,1388,853,166,0,0,0,0,0
7,8019,6951,10395,15134,6904,9854,57257,0,0,1,0,0,1,0,8287,8540,2050,5199,10107,2443,3313,2611,206,2070,1317,249,0,0,0,0,0
8,8150,6943,10511,15374,6883,10043,57904,0,0,1,0,0,1,0,11037,11491,2762,7030,11687,3306,4433,3514,282,2809,1801,331,0,0,0,0,0
9,8345,7094,10518,15318,7128,10111,58514,0,0,1,0,0,1,0,13889,14394,3470,8857,13234,4172,5606,4363,358,3531,2284,406,0,0,0,0,0
10,8625,7091,10602,15571,7138,10071,59098,0,0,1,0,0,1,0,16899,17287,4166,10586,14665,5051,6830,5210,422,4233,2679,497,0,0,0,0,0
1,7458,6341,9481,14009,6436,9227,52952,6,2,2,8,2,3,13,2615,2669,676,1581,1449,749,1035,809,77,629,447,70,4,0,0,0,7
2,7555,6331,9681,14232,6563,9341,53703,16,5,4,18,7,4,19,2611,2631,620,1610,2917,840,1006,776,53,660,470,71,5,1,1,0,9
3,7677,6537,9811,14542,6565,9559,54691,29,8,5,32,8,7,22,2610,2748,657,1621,4322,831,1064,814,67,644,407,99,7,3,1,0.001,9
4,7819,6643,10020,14650,6717,9458,55307,54,12,5,58,14,6,36,2729,2813,640,1660,5754,814,1072,848,81,693,411,74,6,3,1,0.001,17
5,7934,6760,10001,14845,6717,9884,56141,83,14,6,90,15,10,44,2793,2799,645,1720,7273,820,1111,813,60,686,478,81,13,3,1,0.001,14
6,8072,6694,10114,14826,6991,9887,56584,95,18,9,101,23,12,33,5543,5599,1309,3474,8830,1645,2234,1684,126,1363,950,172,20,5,1,0.001,10
7,8193,6876,10282,15102,6988,9813,57254,112,26,10,118,27,11,34,8370,8465,2009,5207,10382,2437,3343,2552,198,2065,1416,250,26,9,1,0.001,13
8,8325,6972,10324,15390,6917,10057,57985,150,32,10,157,34,12,55,11314,11392,2753,6988,11919,3265,4519,3370,268,2775,1898,348,47,18,1,0.001,16
9,8369,6926,10572,15421,7132,9929,58349,200,45,12,206,52,20,86,14287,14231,3424,8814,13502,4115,5672,4184,350,3533,2395,432,72,30,1,0.002,26
10,8357,7147,10641,15477,7025,10220,58867,264,66,19,279,77,34,133,17208,17190,4180,10617,15091,4988,6844,5088,433,4240,2883,512,107,39,1,0.002,46
1,7411,6328,9599,14000,6419,9195,52952,15,4,2,17,8,4,29,2579,2657,610,1647,1450,774,996,853,69,622,443,83,8,3,1,0.001,7
2,7564,6497,9643,14125,6542,9453,53824,33,9,5,37,13,8,37,2606,2648,608,1633,2908,806,1071,790,64,648,420,76,13,8,1,0.003,9
3,7813,6611,9868,14445,6755,9382,54874,53,11,6,54,12,7,26,2728,2749,657,1696,4435,863,1113,848,79,690,490,88,8,3,1,0.001,10
4,7912,6589,9842,14690,6574,9562,55169,80,12,6,82,13,7,32,2781,2718,608,1657,5895,837,1155,846,57,646,462,84,8,6,1,0.002,14
5,7983,6667,10145,14868,6715,9575,55953,108,17,6,111,19,10,42,2791,2723,641,1691,7388,830,1132,815,62,640,426,75,15,8,1,0.003,16
6,8069,6856,10349,14990,6813,9920,56997,139,24,7,143,28,9,49,5599,5568,1363,3502,8917,1649,2220,1666,143,1377,903,133,32,13,1,0.002,16
7,8239,6983,10212,15008,7024,9800,57266,159,31,10,166,33,14,43,8433,8453,2070,5228,10472,2498,3379,2542,209,2058,1375,209,46,20,1,0.002,11
8,8406,6884,10331,15276,6973,10029,57899,176,38,10,182,40,11,33,11325,11340,2736,7007,11981,3403,4541,3455,268,2753,1810,304,51,23,1,0.002,15
9,8444,7017,10484,15351,7091,10078,58465,204,53,10,209,54,15,54,14287,14316,3404,8777,13515,4221,5738,4335,335,3460,2254,399,66,29,1,0.002,18
10,8411,7076,10582,15654,7149,10245,59117,251,69,10,262,73,16,84,17239,17215,4114,10682,15076,5133,6900,5208,413,4242,2725,492,96,37,1,0.002,23
1,7425,6308,9629,14070,6404,9165,53001,3,0,1,6,2,3,11,2488,2604,656,1675,1448,779,993,751,59,691,471,92,1,1,1,0,4
2,7695,6480,9782,14263,6474,9227,53921,6,0,3,8,0,4,8,2680,2649,670,1621,2919,763,1034,794,61,671,416,68,1,0,1,0,4
3,7822,6625,10162,14470,6485,9278,54842,6,1,3,6,2,3,2,2679,2780,627,1680,4385,776,1055,814,68,662,460,78,1,0,1,0,1
4,7970,6886,10001,14578,6539,9451,55425,6,1,3,6,1,3,0,2810,2941,658,1631,5786,780,1133,917,55,651,418,77,0,0,1,0,0
5,8070,6701,10112,14777,6748,9762,56170,6,1,3,6,1,3,0,2768,2769,699,1731,7272,865,1100,805,76,706,432,94,0,0,1,0,0
6,8200,6771,10308,15104,6845,9880,57108,6,1,3,6,1,3,0,5624,5623,1383,3480,8755,1695,2225,1656,150,1402,862,187,0,0,1,0,0
7,8215,6938,10563,15374,7006,9962,58058,6,1,3,6,1,3,0,8510,8498,2054,5216,10238,2547,3369,2510,221,2065,1297,267,0,0,1,0,0
8,8371,7110,10728,15750,7047,10400,59406,6,1,3,6,1,3,0,11468,11410,2744,7077,11749,3479,4581,3416,286,2793,1727,371,0,0,1,0,0
9,8539,7279,10890,15931,7246,10389,60274,6,1,3,6,1,3,0,14435,14328,3480,8929,13388,4406,5765,4278,358,3517,2181,479,0,0,1,0,0
10,8815,7452,11020,16086,7353,10379,61105,6,1,3,6,1,3,0,17520,17416,4265,10745,14973,5343,6993,5236,444,4243,2665,585,0,0,1,0,0
1,7455,6340,9603,14001,6459,9130,52988,7,1,0,9,1,3,13,2636,2672,599,1639,1456,764,1041,789,58,673,403,80,3,0,0,0,4
2,7534,6475,9651,14237,6535,9416,53848,12,5,1,14,9,4,19,2571,2674,635,1623,2929,781,972,790,65,629,432,92,2,0,0,0,7
3,7718,6499,9708,14509,6576,9538,54548,28,9,2,29,14,4,29,2568,2663,622,1679,4353,832,1044,798,74,687,412,75,7,4,1,0.001,15
4,7980,6515,9893,14586,6752,9621,55347,75,13,2,80,16,5,62,2777,2690,644,1644,5838,831,1096,828,75,668,436,84,20,5,1,0.002,26
5,8012,6649,10114,14714,6742,9711,55942,151,19,4,159,25,12,106,2833,2817,707,1742,7328,799,1124,816,55,702,414,84,25,12,1,0.004,38
6,7969,6835,10263,14873,6924,9775,56639,228,50,7,239,57,19,141,5573,5640,1383,3548,8826,1629,2253,1635,122,1409,849,162,68,31,1,0.005,46
7,8153,6935,10301,15105,6934,9839,57267,334,78,13,350,90,27,182,8506,8499,2108,5382,10399,2468,3418,2468,185,2174,1324,239,112,45,1,0.005,74
8,8259,6970,10453,15240,6943,9873,57738,495,105,25,525,122,44,266,11388,11429,2794,7169,11961,3284,4662,3349,247,2921,1797,326,177,82,1,0.006,98
9,8272,7091,10542,15541,6985,10070,58501,683,138,40,722,164,68,329,14157,14338,3485,8978,13414,4146,5740,4213,316,3637,2241,413,274,116,1,0.007,114
10,8488,7113,10805,15626,7130,10280,59442,887,180,67,938,207,107,391,17025,17252,4225,10764,14984,5039,6904,5090,395,4364,2694,500,372,151,1,0.008,134
1,7433,6392,9639,13980,6417,9115,52976,20,1,0,22,2,1,25,2584,2640,618,1595,1397,799,1011,775,66,632,466,80,7,3,1,0.001,11
2,7627,6558,9735,14334,6422,9350,54026,43,4,2,51,6,3,39,2645,2682,604,1610,2837,795,1087,795,66,638,445,75,9,2,1,0.001,18
3,7859,6704,9873,14411,6630,9577,55054,80,7,2,89,11,6,57,2661,2812,679,1686,4286,811,1037,794,65,641,444,78,13,6,1,0.002,23
4,8098,6662,9848,14670,6716,9401,55395,124,21,6,135,25,12,83,2755,2770,648,1669,5784,770,1112,837,56,621,428,76,27,16,1,0.005,27
5,8172,6634,10027,14773,6613,9704,55923,194,30,8,207,35,16,107,2832,2775,637,1739,7264,751,1130,850,70,704,444,85,33,11,1,0.003,45
6,8119,6782,10067,14872,6895,9752,56487,258,45,14,273,53,22,116,5681,5515,1315,3402,8721,1596,2307,1714,132,1383,896,158,64,22,1,0.003,48
7,8274,6760,10453,15269,6933,9908,57597,347,65,25,373,72,45,173,8553,8320,1967,5204,10245,2429,3392,2528,210,2081,1334,220,112,39,1,0.004,71
8,8263,7044,10525,15283,7032,10093,58240,476,91,37,502,113,63,241,11449,11228,2679,6948,11808,3308,4560,3410,276,2771,1778,321,175,61,1,0.005,91
9,8410,7121,10649,15547,7076,10147,58950,636,135,54,666,159,74,295,14367,14258,3382,8736,13350,4170,5741,4277,345,3483,2246,406,256,87,1,0.005,111
10,8458,7182,10779,15781,7228,10539,59967,791,173,62,821,192,86,274,17359,17230,4116,10595,14970,5004,6897,5213,410,4237,2738,485,337,111,1,0.006,115
1,7400,6431,9540,14091,6462,9160,53084,8,0,0,10,0,0,10,2522,2655,682,1609,1432,816,1008,792,61,683,420,79,5,0,0,0,4
2,7683,6442,9750,14359,6426,9537,54197,12,0,0,12,0,0,4,2667,2692,654,1657,2880,817,1069,785,68,659,433,89,2,1,1,0,2
3,7801,6625,9774,14542,6751,9418,54911,23,1,0,24,1,0,13,2763,2769,662,1620,4321,854,1146,824,71,667,416,76,5,1,1,0,6
4,7868,6495,10118,14975,6674,9848,55978,45,2,1,49,3,4,32,2730,2775,657,1779,5747,826,1119,869,64,682,446,84,8,3,1,0.001,14
5,7843,6850,10224,15057,6925,9924,56823,71,11,3,75,16,11,54,2667,2869,671,1703,7310,879,1110,856,79,710,455,96,9,2,1,0.001,21
6,8101,6902,10438,15319,7024,9957,57741,121,27,11,128,32,20,95,5481,5744,1345,3546,8861,1704,2255,1742,156,1451,900,189,44,14,1,0.002,36
7,8238,7102,10400,15407,7086,10247,58480,211,48,11,227,57,21,146,8330,8639,2029,5319,10447,2566,3377,2615,225,2126,1363,280,81,26,1,0.003,60
8,8512,6975,10666,15564,7273,10208,59198,370,65,22,402,81,48,261,11279,11552,2719,7151,12016,3412,4559,3483,299,2839,1859,358,145,51,1,0.004,99
9,8472,7203,10883,15642,7209,10295,59704,598,84,38,643,104,65,355,14243,14590,3393,8927,13597,4251,5747,4418,371,3557,2364,444,238,87,1,0.005,134
10,8491,7344,10771,15893,7277,10359,60135,838,112,63,890,142,95,407,17171,17701,4151,10796,15210,5151,6892,5382,453,4312,2853,520,343,130,1,0.006,153
1,7440,6302,9442,13981,6377,9192,52734,6,2,0,8,2,2,12,2625,2587,651,1594,1414,771,1066,775,57,624,409,75,3,0,0,0,7
2,7552,6305,9580,14245,6485,9387,53554,18,2,0,18,2,0,12,2589,2618,637,1627,2830,778,1053,771,55,656,442,74,4,2,1,0.001,8
3,7666,6473,9891,14456,6687,9407,54580,30,2,0,32,2,0,14,2660,2759,699,1677,4295,864,1031,843,74,654,461,98,4,1,1,0,7
4,7766,6629,10048,14809,6652,9668,55572,49,5,2,55,8,4,35,2641,2743,695,1713,5755,819,989,818,79,660,449,69,12,3,1,0.001,14
5,7999,6796,10275,14965,6796,9715,56546,75,10,4,86,12,6,48,2745,2765,714,1724,7268,853,1080,826,66,661,467,84,11,4,1,0.001,19
6,8215,6938,10222,15194,6804,9883,57256,119,13,4,122,15,7,55,5635,5633,1377,3469,8731,1709,2200,1691,126,1347,900,166,29,7,1,0.001,25
7,8352,6898,10467,15284,6938,9951,57890,174,15,4,177,19,7,67,8452,8489,2064,5254,10267,2540,3321,2575,189,2048,1334,246,49,12,1,0.001,32
8,8462,7031,10486,15332,7018,9972,58301,231,20,7,238,25,11,81,11364,11430,2731,7050,11804,3412,4492,3452,257,2770,1793,335,73,19,1,0.001,31
9,8538,7055,10503,15433,7043,10140,58712,272,29,9,276,33,11,62,14317,14369,3407,8915,13400,4259,5680,4325,328,3562,2305,415,90,26,1,0.002,29
10,8592,7155,10521,15561,7174,10144,59147,346,34,10,352,37,14,93,17258,17303,4146,10834,14964,5091,6851,5205,401,4369,2783,504,124,40,1,0.002,38
1,7484,6325,9728,13984,6400,9170,53091,6,0,0,7,1,0,8,2581,2621,645,1658,1389,765,1042,785,63,703,418,67,3,2,1,0.001,3
2,7663,6577,9708,14210,6487,9275,53920,10,0,1,12,0,2,8,2614,2631,645,1672,2820,873,1029,783,72,683,407,112,1,0,1,0,3
3,7990,6536,9804,14355,6463,9294,54442,11,1,2,13,1,3,6,2769,2714,661,1643,4251,774,1076,825,64,644,411,81,0,0,1,0,1
4,8017,6613,9740,14395,6539,9406,54710,11,2,2,11,2,2,1,2762,2731,676,1702,5668,817,1097,794,67,735,405,75,0,0,1,0,0
5,8106,6556,9945,14484,6601,9433,55125,11,2,2,11,2,2,0,2771,2757,679,1653,7076,834,1095,820,66,628,427,87,0,0,1,0,0
6,8105,6739,10087,14700,6656,9807,56094,11,2,2,11,2,2,0,5598,5539,1347,3414,8536,1607,2193,1626,127,1317,874,163,0,0,1,0,0
7,8182,6886,10190,14855,6980,9668,56761,11,2,2,11,2,2,0,8480,8461,2032,5106,10043,2445,3306,2492,187,1959,1335,253,0,0,1,0,0
8,8282,6855,10300,15293,6813,9837,57380,11,2,2,11,2,2,0,11403,11217,2775,6880,11518,3287,4469,3284,263,2686,1784,342,0,0,1,0,0
9,8343,6882,10463,15425,6959,10159,58231,11,2,2,11,2,2,0,14302,14050,3499,8653,13086,4176,5663,4104,344,3401,2259,428,0,0,1,0,0
10,8402,7033,10559,15432,7175,10195,58796,11,2,2,11,2,2,0,17234,16988,4264,10468,14686,5031,6806,4971,427,4117,2709,507,0,0,1,0,0
1,7436,6368,9612,13991,6401,9144,52952,23,1,0,27,2,3,32,2588,2611,608,1632,1355,777,1096,790,53,635,429,87,5,0,0,0,12
2,7670,6486,9662,14327,6477,9448,54070,50,3,1,54,5,5,40,2691,2707,632,1648,2778,781,1096,784,62,670,405,72,10,3,1,0.001,11
3,7746,6581,9946,14390,6720,9424,54807,74,4,3,81,7,6,40,2729,2702,658,1682,4273,842,1072,802,75,672,434,74,14,4,1,0.001,13
4,7941,6669,9958,14740,6644,9626,55578,120,7,4,128,9,8,64,2748,2744,686,1704,5734,871,1049,855,73,679,436,100,15,5,1,0.002,23
5,8111,6714,10353,14915,6741,9799,56633,200,15,9,214,24,19,126,2777,2830,664,1692,7264,888,1051,862,62,678,481,85,39,14,1,0.004,29
6,8174,6924,10152,14901,6847,9856,56854,331,72,20,360,83,43,262,5586,5651,1372,3425,8816,1674,2192,1731,146,1386,964,143,112,47,1,0.007,50
7,8387,6799,10337,15138,6938,9754,57353,542,130,36,586,150,65,378,8469,8470,2021,5158,10363,2485,3342,2632,215,2100,1400,241,216,86,1,0.009,63
8,8361,7008,10483,15456,6821,9960,58089,775,217,61,825,259,87,463,11365,11400,2687,6921,11906,3426,4491,3519,279,2812,1842,331,368,132,1,0.01,75
9,8350,7096,10492,15372,6949,10159,58418,1019,317,83,1087,351,123,508,14287,14318,3360,8703,13428,4327,5638,4397,348,3514,2298,424,512,192,1,0.012,88
10,8476,7103,10569,15493,7135,10073,58849,1317,442,111,1394,477,164,616,17230,17229,4058,10498,14925,5156,6813,5253,421,4213,2754,501,697,264,1,0.013,113
1,7477,6368,9668,13997,6433,9130,53073,12,0,0,12,0,0,12,2483,2613,599,1524,1440,826,964,769,64,592,446,102,5,4,1,0.001,5
2,7754,6492,9594,14322,6407,9367,53936,25,1,0,25,1,2,16,2667,2695,607,1711,2831,746,1043,833,66,669,425,72,7,3,1,0.001,7
3,7893,6539,9894,14296,6627,9494,54743,40,4,1,43,6,1,24,2766,2711,674,1606,4243,831,1078,830,70,643,416,86,6,2,1,0.001,9
4,7915,6723,9919,14667,6687,9560,55471,66,7,2,71,13,7,46,2746,2924,683,1625,5719,801,1089,913,61,693,448,61,12,4,1,0.001,14
5,7921,6674,10174,15001,6741,9850,56361,93,7,8,101,14,10,50,2729,2791,692,1700,7170,838,1094,827,62,657,402,96,12,8,1,0.003,19
6,8072,6885,10476,15284,6928,9935,57580,119,13,15,129,15,21,57,5619,5731,1394,3458,8638,1687,2265,1717,141,1357,855,171,25,10,1,0.002,23
7,8044,7064,10635,15507,6991,10050,58291,153,13,18,157,19,19,48,8365,8722,2038,5239,10150,2555,3369,2613,218,2070,1338,254,38,16,1,0.002,16
8,8306,7225,10705,15650,7076,10411,59373,193,21,20,201,23,24,64,11245,11710,2747,7073,11694,3480,4560,3501,306,2814,1805,342,53,23,1,0.002,17
9,8519,7194,10776,15692,7339,10350,59870,235,39,28,242,42,35,85,14230,14674,3472,8880,13313,4372,5786,4400,388,3550,2272,428,79,34,1,0.002,23
10,8628,7306,10806,15978,7360,10462,60540,276,48,30,285,53,35,71,17229,17702,4192,10721,14922,5280,7019,5367,446,4297,2753,496,101,43,1,0.002,25
1,7447,6357,9479,13903,6461,9021,52668,4,0,0,6,0,0,6,2596,2654,610,1631,1425,757,1045,790,67,662,433,83,2,1,1,0,3
2,7614,6375,9574,14192,6347,9199,53301,10,0,0,11,1,0,8,2656,2686,609,1613,2763,822,1047,797,67,638,373,104,3,1,1,0,4
3,7568,6501,10017,14481,6511,9389,54467,23,1,3,29,3,10,32,2598,2682,635,1713,4222,801,1069,820,66,683,429,86,8,3,1,0.001,7
4,7816,6852,9954,14468,6636,9495,55221,42,6,5,46,14,7,40,2709,2820,654,1593,5654,783,1057,867,77,652,480,77,10,6,1,0.002,12
5,8145,6719,9880,14655,6741,9480,55620,58,8,6,60,11,9,27,2864,2773,636,1671,7138,784,1147,827,60,677,429,84,8,3,1,0.001,12
6,8129,6670,10011,14806,6761,9702,56079,69,10,7,72,10,9,19,5626,5651,1302,3303,8644,1633,2268,1724,132,1375,878,175,10,3,1,0,10
7,8135,6773,10139,14927,6856,9828,56658,83,10,7,86,11,10,21,8477,8531,1998,5035,10167,2388,3431,2582,210,2071,1350,260,19,7,1,0.001,8
8,8139,6868,10338,15131,6947,9800,57223,97,12,7,98,12,8,18,11272,11441,2688,6802,11629,3254,4538,3440,272,2746,1808,338,24,9,1,0.001,10
9,8228,7040,10422,15495,6929,9999,58113,115,16,7,117,19,8,28,14134,14348,3384,8558,13175,4103,5660,4325,340,3439,2270,440,33,14,1,0.001,11
10,8433,7053,10565,15461,7066,10129,58707,135,16,9,138,17,12,29,17047,17269,4065,10411,14694,4954,6816,5218,401,4173,2714,540,40,17,1,0.001,13
1,7444,6364,9355,13928,6446,9104,52641,1,0,1,3,3,2,8,2625,2623,608,1657,1447,797,1041,786,58,645,418,94,2,0,0,0,3
2,7608,6324,9591,14106,6387,9192,53208,1,0,1,2,0,1,1,2581,2701,649,1610,2863,768,990,837,64,684,441,73,0,0,0,0,0
3,7652,6456,9728,14153,6502,9219,53710,1,0,1,1,0,1,0,2632,2608,622,1583,4250,800,1024,808,60,666,384,84,0,0,0,0,0
4,7819,6518,9863,14561,6528,9562,54851,1,0,1,1,0,1,0,2603,2644,649,1753,5667,850,1033,820,69,676,422,75,0,0,0,0,0
5,8095,6688,10001,14560,6765,9592,55701,1,0,1,1,0,1,0,2875,2879,704,1651,7176,819,1145,849,61,645,457,72,0,0,0,0,0
6,8038,6677,10174,14849,6712,9682,56132,1,0,1,1,0,1,0,5656,5687,1410,3426,8659,1651,2281,1672,125,1317,914,158,0,0,0,0,0
7,8102,6843,10333,14972,6940,9726,56916,1,0,1,1,0,1,0,8488,8503,2110,5141,10269,2477,3445,2510,202,2003,1395,240,0,0,0,0,0
8,8233,6979,10436,15201,6885,9868,57602,1,0,1,1,0,1,0,11373,11420,2831,6853,11837,3325,4608,3393,269,2671,1857,329,0,0,0,0,0
9,8344,7016,10482,15280,6958,9915,57995,1,0,1,1,0,1,0,14324,14252,3528,8646,13433,4199,5764,4231,338,3388,2331,420,0,0,0,0,0
10,8424,7057,10401,15395,6996,10085,58358,1,0,1,1,0,1,0,17309,17185,4213,10455,14962,5064,6985,5079,393,4086,2779,504,0,0,0,0,0
1,7429,6334,9374,13950,6418,9263,52768,2,0,2,4,1,3,8,2512,2662,641,1691,1457,810,1014,789,72,700,400,82,2,1,1,0,4
2,7627,6328,9479,14122,6581,9250,53387,5,0,2,6,0,2,4,2607,2599,619,1653,2922,794,1060,785,57,647,440,79,1,0,1,0,2
3,7778,6435,9833,14246,6515,9370,54177,7,0,2,7,0,2,2,2685,2637,648,1650,4343,813,1088,784,59,676,484,86,2,1,1,0,0
4,7935,6619,9877,14470,6606,9408,54915,7,0,2,7,0,2,0,2824,2758,647,1652,5800,799,1175,853,71,672,444,71,0,0,1,0,0
5,7960,6737,10096,14684,6705,9567,55749,7,0,2,7,0,2,0,2751,2732,623,1650,7239,808,1102,792,51,641,450,84,0,0,1,0,0
6,8197,6896,10276,14996,6765,9851,56981,7,0,2,7,0,2,0,5618,5682,1331,3440,8742,1645,2268,1712,120,1365,891,164,0,0,1,0,0
7,8255,6977,10253,15184,6910,9859,57438,7,0,2,7,0,2,0,8398,8569,2036,5141,10221,2480,3344,2601,189,2012,1343,242,0,0,1,0,0
8,8480,6872,10538,15574,6941,10183,58588,7,0,2,7,0,2,0,11391,11429,2775,6964,11786,3398,4537,3443,264,2767,1832,326,0,0,1,0,0
9,8410,7140,10724,15664,7108,10226,59272,7,0,2,7,0,2,0,14337,14462,3452,8755,13338,4307,5747,4331,324,3480,2288,405,0,0,1,0,0
10,8560,7168,10788,16026,7168,10513,60223,7,0,2,7,0,2,0,17264,17448,4107,10597,14880,5176,6886,5226,390,4197,2742,494,0,0,1,0,0
1,7453,6331,9523,13980,6396,9097,52780,6,0,1,7,2,1,10,2605,2598,667,1622,1421,793,1028,792,63,644,427,79,5,0,0,0,4
2,7667,6391,9683,14262,6373,9345,53721,10,1,5,11,2,7,13,2641,2822,652,1660,2862,743,1066,836,65,670,427,94,1,1,1,0,6
3,7656,6544,9662,14393,6606,9524,54385,21,6,5,24,8,6,22,2596,2760,636,1714,4346,822,1071,795,74,650,457,77,7,3,1,0.001,8
4,7881,6558,9859,14453,6750,9532,55033,49,10,7,55,12,9,44,2741,2728,669,1684,5796,786,1080,809,56,690,463,63,8,4,1,0.001,12
5,7949,6534,10123,14596,6655,9732,55589,70,16,14,79,19,22,54,2734,2649,631,1652,7278,813,1096,794,57,627,458,75,8,1,1,0,15
6,8075,6759,10250,14832,6903,9700,56519,106,26,17,113,29,24,66,5537,5408,1298,3376,8800,1597,2171,1613,113,1319,899,133,26,7,1,0.001,20
7,8208,6950,10274,15165,6937,9917,57451,158,37,21,169,42,27,89,8349,8239,1971,5127,10317,2487,3262,2488,181,2008,1318,226,45,17,1,0.002,28
8,8437,6918,10522,15441,6888,10089,58295,202,55,25,212,64,36,96,11276,11131,2663,6958,11776,3347,4437,3373,259,2750,1762,304,78,26,1,0.002,28
9,8465,7143,10591,15522,7091,10103,58915,244,69,31,258,70,43,89,14207,14018,3357,8746,13353,4219,5574,4249,321,3479,2221,395,99,33,1,0.002,30
10,8690,7165,10510,15594,7076,10260,59295,288,82,35,300,90,48,94,17215,16988,4074,10538,14860,5097,6769,5132,389,4222,2657,473,124,37,1,0.002,38
1,7400,6407,9454,13913,6469,9169,52812,2,0,2,3,0,3,6,2471,2568,643,1661,1410,778,1019,773,65,625,430,92,0,0,0,0,2
2,7779,6329,9826,14242,6486,9404,54066,8,3,4,11,4,6,17,2646,2623,688,1687,2888,738,1042,807,73,645,486,78,6,4,1,0.001,7
3,7814,6584,9792,14434,6698,9566,54888,43,5,4,49,6,9,49,2684,2737,683,1661,4417,799,1046,879,69,670,459,84,11,0,1,0,14
4,7913,6543,9817,14524,6841,9699,55337,85,9,9,92,13,16,69,2799,2671,657,1668,5914,770,1081,817,67,695,457,74,25,8,1,0.003,16
5,7997,6626,10142,14868,6950,9741,56324,141,18,14,150,23,22,92,2731,2755,631,1719,7438,851,1101,851,55,664,454,92,30,7,1,0.002,26
6,8014,6866,10275,15158,6876,9931,57120,203,47,15,214,58,20,119,5548,5634,1330,3434,8955,1647,2189,1736,123,1351,893,175,67,18,1,0.003,29
7,8093,6923,10488,15437,7021,9892,57854,294,71,23,312,77,39,163,8307,8431,2046,5259,10510,2508,3287,2601,195,2064,1349,273,110,33,1,0.003,35
8,8327,7106,10570,15511,6889,10096,58499,388,126,36,416,147,53,228,11236,11393,2761,7075,12021,3308,4469,3469,270,2737,1793,354,159,45,1,0.003,41
9,8394,7178,10372,15362,7142,10112,58560,548,175,47,585,191,72,298,14125,14365,3429,8822,13578,4192,5632,4347,330,3436,2222,453,252,86,1,0.005,56
10,8570,6999,10662,15768,7061,10248,59308,730,222,64,767,244,88,329,17092,17247,4157,10669,15116,5108,6788,5228,412,4156,2676,548,341,121,1,0.006,67
1,7485,6410,9483,13908,6438,9007,52731,12,0,0,14,0,2,16,2529,2650,644,1579,1414,774,1022,819,62,642,424,69,3,2,1,0.001,6
2,7656,6413,9630,14220,6345,9208,53472,21,0,0,24,2,3,17,2678,2623,649,1700,2869,755,1102,767,61,690,424,62,3,0,1,0,9
3,7766,6444,9573,14185,6559,9271,53798,49,2,4,54,3,9,45,2681,2590,636,1679,4364,796,1053,785,63,682,489,89,11,6,1,0.002,20
4,7911,6516,9837,14395,6554,9351,54564,101,7,6,110,12,14,81,2764,2693,624,1691,5779,767,1111,839,42,692,432,74,27,11,1,0.003,27
5,7978,6629,10038,14626,6670,9631,55572,162,31,9,175,38,17,116,2741,2708,682,1733,7215,806,1105,742,68,700,433,76,39,13,1,0.004,32
6,8086,6811,10214,14774,6775,9630,56290,233,45,14,250,51,17,116,5530,5540,1372,3401,8714,1651,2198,1587,142,1373,901,150,68,21,1,0.003,45
7,8109,6888,10330,14951,6800,9724,56802,332,69,18,358,76,28,170,8259,8410,2045,5123,10237,2533,3290,2461,221,2072,1367,240,107,38,1,0.004,65
8,8296,6942,10314,14949,6807,9896,57204,476,102,35,511,111,60,263,11168,11247,2721,6873,11710,3367,4421,3325,298,2834,1809,320,168,59,1,0.005,83
9,8374,6934,10434,15202,6975,9966,57885,677,147,52,731,172,79,369,14012,14123,3408,8701,13218,4196,5583,4194,370,3580,2249,405,283,99,1,0.006,112
10,8442,7056,10407,15271,7049,10005,58230,898,208,79,963,239,111,437,16956,17027,4050,10533,14773,5034,6754,5066,441,4273,2721,491,408,146,1,0.007,135
1,7462,6333,9586,14054,6467,9336,53238,11,1,0,14,2,1,17,2592,2645,679,1617,1457,781,1069,774,62,669,441,83,5,3,1,0.001,8
2,7580,6505,9806,14285,6591,9209,53976,30,2,0,36,4,2,30,2603,2684,646,1602,2938,818,1061,814,69,607,422,87,7,1,1,0,12
3,7799,6617,9988,14515,6529,9381,54829,49,3,1,60,9,5,42,2625,2818,709,1700,4376,751,1067,810,65,680,411,75,7,2,1,0.001,17
4,7984,6722,10033,14615,6610,9632,55596,76,4,11,86,6,20,59,2713,2858,662,1676,5805,793,1103,864,70,648,433,59,11,6,1,0.002,16
5,8107,6813,9926,14777,6814,9667,56104,112,13,14,118,18,20,65,2823,2836,670,1737,7288,817,1166,829,80,710,467,58,17,2,1,0.001,25
6,8187,6639,10239,15059,6843,9839,56806,175,24,15,184,29,27,101,5637,5661,1369,3504,8820,1652,2258,1664,157,1427,940,132,44,8,1,0.001,45
7,8038,6934,10276,15209,6977,9913,57347,260,42,19,276,56,28,146,8423,8605,2033,5299,10347,2514,3370,2552,215,2141,1394,208,90,28,1,0.003,52
