Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
6,7916,6770,10138,14890,6671,9814,56199,207,33,7,217,42,17,130,5581,5529,1316,3466,8850,1617,2260,1594,161,1387,938,170,55,26,1,0.004,43
7,8104,6837,10029,14831,6916,9839,56556,295,49,19,314,59,28,154,8432,8305,1994,5177,10316,2448,3430,2383,225,2097,1393,254,100,46,1,0.005,44
8,8232,6786,10278,15058,7041,9912,57307,374,84,24,389,94,33,153,11241,11150,2656,6937,11956,3255,4554,3269,302,2808,1910,336,140,58,1,0.004,59
9,8211,7003,10447,15222,7056,9962,57901,499,119,41,522,127,60,227,14024,14073,3340,8744,13540,4119,5668,4130,378,3540,2375,425,210,82,1,0.005,71
10,8357,7082,10466,15304,7005,9917,58131,669,163,57,692,181,79,293,16970,17006,4055,10483,15117,4983,6850,5017,462,4251,2850,496,295,118,1,0.006,94
1,7467,6354,9475,14021,6428,9000,52745,1,0,1,3,2,2,7,2592,2609,657,1678,1388,788,1038,783,68,685,431,88,0,0,0,0,3
2,7646,6367,9775,14243,6354,9151,53536,2,0,1,3,0,1,2,2661,2628,680,1669,2806,781,1026,785,83,673,424,55,0,0,0,0,2
3,7728,6592,9848,14377,6489,9336,54370,2,0,1,2,0,1,0,2713,2743,669,1603,4281,776,1084,857,67,647,440,65,0,0,0,0,0
4,7861,6669,9743,14506,6579,9544,54902,2,0,1,2,0,1,0,2724,2824,658,1717,5763,762,1092,835,62,690,429,87,0,0,0,0,0
5,7898,6597,9782,14661,6753,9485,55176,2,0,1,2,0,1,0,2734,2739,642,1715,7191,848,1118,818,66,660,390,85,0,0,0,0,0
6,8003,6623,10190,14897,6607,9769,56089,2,0,1,2,0,1,0,5486,5506,1325,3462,8676,1685,2213,1613,138,1381,837,168,0,0,0,0,0
7,8084,6868,10058,14808,6854,9817,56489,2,0,1,2,0,1,0,8305,8377,1978,5289,10166,2463,3385,2482,202,2117,1296,234,0,0,0,0,0
8,8171,6817,10170,14972,7002,9941,57073,2,0,1,2,0,1,0,11205,11267,2676,7071,11615,3331,4549,3345,268,2865,1723,312,0,0,0,0,0
9,8185,6838,10462,15414,7030,10056,57985,2,0,1,2,0,1,0,14094,14170,3320,8818,13176,4190,5719,4169,333,3567,2190,391,0,0,0,0,0
10,8135,7047,10591,15652,7112,10276,58813,2,0,1,2,0,1,0,16981,17119,4037,10628,14734,5081,6826,5058,431,4248,2645,481,0,0,0,0,0
1,7445,6369,9558,14019,6456,9210,53057,0,0,1,2,1,2,5,2604,2719,664,1644,1439,786,1059,839,70,655,451,87,0,0,0,0,1
2,7545,6460,9657,14322,6549,9338,53871,0,0,1,1,0,1,1,2714,2691,605,1682,2917,793,1085,839,68,677,442,86,0,0,0,0,1
3,7643,6553,9977,14622,6609,9451,54855,0,0,1,0,0,1,0,2673,2753,655,1717,4355,826,1095,800,50,683,432,84,0,0,0,0,0
4,7760,6726,10088,14766,6644,9814,55798,0,0,1,0,0,1,0,2698,2806,660,1680,5828,857,1107,863,65,665,411,78,0,0,0,0,0
5,8023,6835,10422,14996,6970,9786,57032,0,0,1,0,0,1,0,2767,2806,688,1704,7481,834,1130,888,66,657,477,83,0,0,0,0,0
6,8218,6996,10420,15185,6855,9927,57601,0,0,1,0,0,1,0,5603,5705,1384,3492,9032,1661,2285,1793,126,1376,938,176,0,0,0,0,0
7,8421,6976,10348,15230,7025,10017,58017,0,0,1,0,0,1,0,8570,8594,2092,5280,10588,2527,3445,2671,182,2079,1426,265,0,0,0,0,0
8,8509,6914,10635,15480,7074,10122,58734,0,0,1,0,0,1,0,11515,11423,2795,7020,12167,3432,4628,3560,237,2788,1897,357,0,0,0,0,0
9,8487,7224,10585,15729,7084,10391,59500,0,0,1,0,0,1,0,14431,14476,3522,8832,13749,4300,5804,4467,309,3516,2368,434,0,0,0,0,0
10,8748,7135,10919,15975,7284,10437,60498,0,0,1,0,0,1,0,17432,17343,4231,10700,15385,5171,7026,5325,384,4284,2822,509,0,0,0,0,0
1,7453,6382,9521,14005,6468,9325,53154,9,0,0,9,1,0,10,2611,2621,649,1567,1426,854,1034,784,68,623,430,76,2,1,1,0,5
2,7597,6457,9821,14319,6517,9325,54036,37,1,0,37,1,2,31,2733,2644,685,1684,2888,794,1084,802,81,677,453,82,10,1,1,0,14
3,7687,6621,9921,14546,6557,9435,54767,57,4,0,58,5,0,25,2718,2766,648,1618,4373,866,1111,849,64,694,460,94,9,1,1,0,12
4,7811,6786,10070,14742,6614,9595,55618,69,11,0,70,12,0,21,2684,2819,712,1740,5814,824,1069,835,67,709,434,74,9,6,1,0.002,8
5,8041,6778,10047,14885,6728,9820,56299,109,11,1,113,12,3,48,2833,2824,719,1761,7326,838,1077,851,71,716,475,78,12,5,1,0.002,24
6,8138,6771,10269,15138,6941,9982,57239,161,19,6,173,22,14,88,5702,5618,1364,3434,8733,1709,2228,1679,133,1355,885,166,36,13,1,0.002,30
7,8198,6906,10432,15472,7046,10240,58294,252,39,18,273,49,32,168,8501,8486,2066,5210,10295,2590,3311,2566,189,2074,1374,253,79,30,1,0.003,42
8,8360,6971,10751,15641,7195,10215,59133,378,68,33,408,83,48,230,11374,11417,2825,6961,11923,3456,4506,3468,255,2742,1861,335,142,51,1,0.004,60
9,8358,7205,10740,15775,7194,10503,59775,527,100,48,561,115,79,276,14239,14506,3539,8754,13398,4384,5676,4381,330,3457,2310,432,206,80,1,0.005,71
10,8486,7196,10961,15917,7454,10462,60476,702,141,69,737,164,95,321,17077,17511,4277,10594,15076,5320,6808,5312,394,4199,2837,536,287,109,1,0.005,91
1,7526,6398,9625,14070,6476,9139,53234,0,0,0,0,0,2,2,2633,2659,627,1587,1437,797,1017,808,69,628,419,65,0,0,0,0,1
2,7694,6451,9636,14348,6455,9406,53990,0,0,0,0,0,0,0,2653,2715,629,1632,2843,786,1087,832,69,645,397,72,0,0,0,0,0
3,7774,6520,9964,14538,6659,9607,55062,0,0,0,0,0,0,0,2732,2701,677,1676,4281,799,1044,791,69,660,432,77,0,0,0,0,0
4,7811,6707,10163,14696,6823,9749,55949,0,0,0,0,0,0,0,2741,2810,652,1737,5786,820,1148,848,64,685,425,71,0,0,0,0,0
5,7941,6911,10033,14934,6815,9769,56403,0,0,0,0,0,0,0,2783,2956,676,1673,7277,866,1127,894,55,662,445,76,0,0,0,0,0
6,8088,6798,10345,15266,6866,10142,57505,0,0,0,0,0,0,0,5601,5817,1343,3432,8779,1763,2258,1755,107,1378,867,171,0,0,0,0,0
7,8204,6993,10683,15337,7096,9974,58287,0,0,0,0,0,0,0,8417,8788,2075,5230,10355,2611,3328,2662,178,2096,1305,254,0,0,0,0,0
8,8383,7200,10424,15425,7108,10099,58639,0,0,0,0,0,0,0,11326,11787,2807,7061,11959,3466,4489,3537,248,2827,1805,325,0,0,0,0,0
9,8585,6940,10758,15668,7176,10131,59258,0,0,0,0,0,0,0,14284,14699,3501,8894,13499,4330,5656,4409,312,3579,2264,388,0,0,0,0,0
10,8548,7191,10920,15958,7120,10398,60135,0,0,0,0,0,0,0,17267,17610,4243,10789,15111,5236,6853,5252,382,4351,2755,478,0,0,0,0,0
1,7446,6379,9647,14012,6452,9200,53136,0,0,0,2,0,3,5,2538,2613,607,1598,1401,814,1002,830,58,644,437,87,0,0,0,0,2
2,7671,6583,9767,14362,6516,9354,54253,0,0,0,0,0,0,0,2688,2661,660,1677,2865,810,1057,775,65,650,446,98,0,0,0,0,0
3,7931,6636,9999,14641,6603,9568,55378,0,0,0,0,0,0,0,2785,2757,687,1697,4285,800,1115,823,59,707,456,79,0,0,0,0,0
4,8015,6745,10084,14850,6771,9706,56171,0,0,0,0,0,0,0,2764,2757,689,1747,5761,809,1158,845,65,688,449,72,0,0,0,0,0
5,8159,6748,10184,15016,6897,9930,56934,0,0,0,0,0,0,0,2789,2797,641,1768,7352,817,1105,792,61,722,496,90,0,0,0,0,0
6,8272,6870,10344,15230,7077,9964,57757,0,0,0,0,0,0,0,5601,5682,1327,3497,8897,1650,2201,1661,125,1418,955,178,0,0,0,0,0
7,8351,6984,10589,15660,7035,10239,58858,0,0,0,0,0,0,0,8466,8559,2056,5316,10495,2488,3338,2523,208,2149,1455,254,0,0,0,0,0
8,8459,7158,10721,15799,7268,10415,59820,0,0,0,0,0,0,0,11429,11548,2791,7149,12126,3399,4527,3430,291,2883,1948,349,0,0,0,0,0
9,8554,7192,10807,15910,7408,10397,60268,0,0,0,0,0,0,0,14487,14525,3504,8996,13791,4271,5743,4339,359,3626,2474,436,0,0,0,0,0
10,8571,7232,10997,16164,7357,10530,60851,0,0,0,0,0,0,0,17480,17524,4275,10917,15414,5160,6945,5219,432,4431,2982,511,0,0,0,0,0
1,7457,6332,9516,13962,6399,9068,52734,0,1,0,2,3,2,7,2536,2614,628,1638,1354,753,1050,755,52,688,406,76,1,1,1,0,2
2,7666,6400,9618,14238,6332,9360,53614,0,1,2,1,2,3,5,2658,2710,644,1630,2764,789,1050,804,64,660,418,83,0,0,1,0,2
3,7675,6547,9681,14399,6667,9471,54440,0,6,2,1,6,2,6,2582,2776,658,1685,4214,862,978,847,68,675,418,85,2,1,1,0,2
4,7835,6598,9961,14725,6657,9724,55500,18,6,3,20,11,3,26,2703,2742,669,1764,5685,825,1078,813,63,731,417,76,6,3,1,0.001,8
5,7938,6703,10133,14927,6911,9864,56476,36,9,5,42,11,9,35,2846,2732,721,1752,7199,873,1159,780,70,680,478,98,4,1,1,0,12
6,8056,6909,10428,15126,6990,9896,57405,65,16,9,74,20,14,58,5667,5656,1426,3472,8785,1711,2263,1618,145,1319,968,184,16,9,1,0.001,15
7,8125,7087,10443,15400,6941,9970,57966,109,20,11,120,28,18,76,8501,8621,2142,5283,10285,2556,3389,2490,221,2090,1428,264,39,17,1,0.002,21
8,8346,7033,10560,15623,7097,10193,58852,159,31,17,175,40,27,102,11389,11513,2824,7081,11855,3419,4563,3364,282,2760,1882,338,65,29,1,0.002,28
9,8517,7182,10957,15830,7242,10338,60066,255,45,20,276,52,31,152,14246,14416,3603,8929,13451,4275,5680,4256,353,3489,2355,436,102,41,1,0.002,66
10,8745,7348,10832,15968,7366,10717,60976,354,67,36,373,75,50,178,17190,17415,4334,10784,15033,5208,6849,5147,421,4244,2827,521,156,60,1,0.003,59
1,7417,6369,9637,14136,6429,9194,53182,1,1,1,1,1,2,4,2531,2627,668,1589,1383,772,999,784,58,638,402,76,1,1,1,0,2
2,7654,6474,9773,14360,6487,9402,54150,6,1,1,6,1,1,5,2674,2712,655,1675,2788,800,1067,838,59,620,424,91,2,2,1,0.001,2
3,7714,6547,9918,14616,6637,9518,54950,19,1,1,19,2,1,14,2664,2672,656,1674,4233,783,1059,823,72,679,439,74,8,3,1,0.001,5
4,7950,6734,10108,14730,6720,9648,55890,27,3,1,30,4,2,15,2853,2767,666,1725,5754,818,1149,793,57,710,444,80,4,1,1,0,7
5,8074,6868,10201,14794,6818,9755,56510,54,9,2,63,9,7,48,2738,2884,675,1649,7279,817,1075,820,74,665,472,85,17,10,1,0.003,16
6,8241,6891,10198,14966,6869,9895,57060,96,10,7,105,17,13,70,5603,5754,1391,3376,8774,1664,2243,1671,133,1355,905,172,35,15,1,0.002,24
7,8318,6896,10375,15233,6998,9986,57806,146,24,15,158,32,26,103,8451,8575,2013,5133,10324,2483,3429,2530,198,2052,1346,251,62,22,1,0.002,30
8,8467,6973,10444,15367,7086,9969,58306,197,32,19,208,38,23,84,11356,11429,2704,6917,11839,3332,4555,3353,281,2757,1838,341,89,30,1,0.002,28
9,8585,7033,10599,15639,7074,10479,59409,236,45,24,244,49,33,78,14398,14391,3434,8767,13376,4156,5783,4266,355,3455,2310,430,113,43,1,0.003,28
10,8555,7159,10830,15825,7437,10310,60116,287,60,30,299,68,42,104,17372,17310,4153,10624,14987,5043,6960,5094,423,4211,2770,512,136,50,1,0.003,40
1,7424,6324,9524,14079,6403,9062,52816,3,6,3,8,7,6,21,2512,2664,626,1591,1381,772,1011,772,59,618,398,74,5,0,0,0,6
2,7573,6491,9784,14230,6365,9383,53826,14,9,4,20,10,7,25,2616,2606,668,1617,2817,793,1104,747,56,634,430,72,10,4,1,0.001,7
3,7764,6623,9801,14293,6614,9178,54273,37,11,8,46,13,11,43,2737,2713,663,1730,4235,808,1031,838,57,688,437,78,12,7,1,0.002,12
4,7932,6597,9943,14560,6453,9500,54985,61,20,10,70,23,17,54,2728,2729,625,1649,5670,816,1097,807,63,672,463,73,16,8,1,0.003,16
5,7989,6620,9858,14693,6739,9577,55476,97,29,12,106,33,20,68,2802,2782,686,1693,7139,810,1108,866,72,672,455,72,24,11,1,0.003,20
6,7968,6619,10097,14832,6805,9645,55966,162,42,18,177,50,23,112,5481,5547,1374,3428,8687,1645,2159,1707,127,1388,926,153,55,21,1,0.003,39
7,8082,6676,10374,15076,6823,9701,56732,230,63,29,254,71,36,139,8282,8346,2078,5140,10203,2499,3284,2551,202,2086,1375,229,93,38,1,0.004,42
8,8145,6982,10546,15385,6765,9936,57759,308,88,38,332,93,51,154,11048,11222,2800,6902,11643,3344,4382,3415,282,2792,1812,317,140,53,1,0.004,46
9,8410,7007,10483,15300,7034,9997,58231,406,107,45,424,116,56,162,13934,14090,3506,8766,13163,4174,5529,4275,344,3552,2261,391,179,65,1,0.004,59
10,8593,7083,10662,15513,7039,10012,58902,504,119,63,525,125,80,172,16887,16967,4195,10576,14719,4977,6706,5198,416,4278,2731,465,216,80,1,0.004,55
1,7461,6347,9535,14052,6398,9132,52925,8,0,0,8,0,1,9,2647,2575,632,1613,1436,776,1068,763,63,660,446,84,2,1,1,0,5
2,7641,6439,9641,14251,6393,9300,53665,17,0,0,19,0,0,11,2624,2617,644,1658,2873,802,1077,808,60,659,409,84,2,0,1,0,8
3,7875,6513,9825,14436,6601,9554,54804,22,3,1,25,4,3,15,2776,2699,610,1605,4384,819,1120,813,61,657,453,80,6,3,1,0.001,5
4,7922,6635,10175,14653,6788,9399,55572,27,5,1,29,6,3,12,2758,2788,685,1685,5832,775,1117,825,67,648,448,92,4,1,1,0,3
5,7973,6871,10112,15088,6628,9975,56647,37,7,1,40,8,2,17,2758,2860,672,1687,7304,868,1127,864,62,689,430,90,4,3,1,0.001,6
6,8181,6778,10183,15012,6948,9860,56962,57,9,1,64,9,8,36,5636,5649,1399,3441,8871,1719,2309,1691,137,1402,905,178,17,6,1,0.001,13
7,8228,6883,10389,15146,6915,10080,57641,92,12,4,99,17,10,59,8485,8494,2063,5162,10415,2538,3470,2550,214,2065,1347,253,30,11,1,0.001,25
8,8333,7101,10458,15380,7154,10017,58443,131,18,8,139,26,13,70,11315,11358,2833,6913,11998,3452,4563,3445,294,2751,1830,335,45,19,1,0.001,31
9,8621,7062,10891,15710,7001,10182,59467,202,25,13,215,31,20,109,14282,14282,3544,8734,13503,4319,5767,4294,373,3465,2263,424,74,29,1,0.002,44
10,8635,7403,10791,15702,7225,10395,60151,322,54,18,346,64,36,206,17236,17415,4262,10504,15131,5204,6967,5236,447,4149,2739,514,131,52,1,0.003,83
1,7408,6336,9608,14068,6366,9182,52968,0,0,0,2,1,0,3,2457,2642,673,1588,1346,778,1025,802,68,632,405,66,0,0,0,0,2
2,7627,6520,9609,14340,6501,9383,53980,0,0,0,0,0,0,0,2572,2731,639,1717,2746,758,1004,770,63,704,402,80,0,0,0,0,0
3,7823,6514,9855,14483,6614,9520,54809,0,0,0,0,0,0,0,2723,2732,630,1624,4161,843,1097,816,65,617,391,79,0,0,0,0,0
4,7837,6636,10180,14881,6699,9584,55817,0,0,0,0,0,0,0,2786,2771,674,1732,5594,787,1129,828,71,717,443,82,0,0,0,0,0
5,7905,6914,10168,14863,6817,9730,56397,0,0,0,0,0,0,0,2740,2879,663,1760,7082,808,1154,826,62,684,446,81,0,0,0,0,0
6,8189,6868,10300,15100,6893,9801,57151,0,0,0,0,0,0,0,5484,5713,1406,3509,8612,1621,2268,1649,143,1370,920,160,0,0,0,0,0
7,8411,6830,10322,15324,6953,10136,57976,0,0,0,0,0,0,0,8328,8571,2084,5214,10181,2513,3440,2496,194,2053,1426,248,0,0,0,0,0
8,8503,6920,10461,15572,7096,10160,58712,0,0,0,0,0,0,0,11303,11432,2751,6982,11772,3377,4629,3394,263,2752,1912,333,0,0,0,0,0
9,8500,7101,10727,15815,7179,10311,59633,0,0,0,0,0,0,0,14224,14375,3464,8855,13297,4247,5757,4282,336,3466,2382,422,0,0,0,0,0
10,8596,7320,10727,15854,7280,10556,60333,0,0,0,0,0,0,0,17174,17420,4127,10681,14913,5190,6942,5159,401,4219,2848,513,0,0,0,0,0
1,7478,6354,9479,14081,6384,9320,53096,0,3,1,2,3,2,7,2635,2669,592,1608,1404,795,1010,821,59,658,388,73,0,0,0,0,5
2,7549,6428,9778,14241,6581,9160,53737,16,3,1,16,3,2,17,2584,2683,644,1656,2846,736,1028,823,74,700,441,86,7,2,1,0.001,5
3,7739,6577,9785,14389,6465,9295,54250,33,5,2,33,7,4,24,2690,2717,680,1674,4299,772,1075,807,59,641,434,77,9,1,1,0,8
4,7869,6663,9853,14437,6546,9515,54883,53,14,2,58,16,3,37,2734,2730,621,1706,5770,819,1112,842,59,691,443,61,12,5,1,0.002,12
5,8038,6636,9826,14405,6708,9408,55021,82,23,2,90,27,5,53,2789,2799,682,1659,7197,833,1162,862,78,649,420,78,15,4,1,0.001,19
6,8000,6620,10080,14726,6651,9711,55788,136,31,7,144,37,16,90,5508,5517,1382,3345,8646,1642,2257,1655,129,1335,841,161,42,9,1,0.001,23
7,8097,6790,10055,14783,6871,9686,56282,214,39,18,234,46,30,136,8278,8375,2050,5068,10179,2420,3410,2509,197,2041,1287,239,86,29,1,0.003,31
8,8257,6888,10230,15026,6849,9841,57091,308,60,37,336,74,55,194,11141,11274,2715,6783,11682,3271,4567,3334,238,2734,1723,333,141,49,1,0.004,32
9,8291,6958,10180,15137,6906,9931,57403,435,99,54,466,111,84,256,14034,14218,3379,8512,13171,4083,5703,4172,299,3434,2179,404,211,72,1,0.004,53
10,8340,6971,10482,15315,7052,10063,58223,595,161,75,631,180,97,320,16910,17063,4130,10269,14760,4959,6838,5037,366,4153,2668,480,306,111,1,0.006,66
1,7458,6422,9580,14112,6439,9267,53278,9,0,0,10,0,0,10,2616,2654,656,1611,1440,792,967,824,63,662,443,86,1,1,1,0,4
2,7616,6479,9856,14313,6583,9475,54322,20,7,0,22,7,2,22,2696,2746,633,1631,2841,776,1056,849,71,656,412,63,7,5,1,0.002,8
3,7704,6700,10017,14619,6757,9567,55364,37,13,4,41,16,5,35,2663,2786,655,1724,4352,755,1055,806,65,696,452,86,7,2,1,0.001,12
4,7923,6734,10174,14793,6826,9627,56077,67,26,5,74,29,6,55,2835,2750,735,1719,5842,859,1109,828,73,700,430,84,13,8,1,0.002,22
5,8039,6825,10322,15087,6731,9770,56774,119,31,9,132,35,13,82,2784,2826,652,1668,7280,800,1150,858,71,662,433,89,28,9,1,0.003,33
6,8171,7044,10437,15250,7025,10052,57979,191,53,14,204,63,25,133,5609,5741,1376,3397,8868,1691,2257,1723,143,1324,884,170,60,21,1,0.003,52
7,8338,6983,10543,15547,7056,10214,58681,311,72,20,330,87,38,197,8491,8675,2043,5175,10455,2555,3421,2579,217,2056,1383,249,116,40,1,0.004,70
8,8368,7151,10428,15594,7272,10275,59088,451,103,40,483,120,58,258,11404,11652,2702,6992,12040,3387,4612,3464,288,2827,1865,337,170,61,1,0.005,102
9,8465,7138,10709,15904,7293,10602,60111,697,164,60,753,194,86,439,14304,14648,3445,8806,13763,4329,5781,4367,361,3542,2386,430,284,102,1,0.006,150
10,8572,7260,11043,16112,7451,10400,60838,992,205,96,1060,246,145,530,17267,17686,4171,10708,15421,5196,7016,5257,436,4315,2883,529,434,166,1,0.008,170
1,7421,6388,9580,13987,6401,9169,52946,1,1,0,2,2,0,4,2544,2719,643,1625,1331,797,989,785,60,626,409,90,2,1,1,0,2
2,7560,6508,9611,14272,6503,9292,53746,1,1,0,1,1,0,0,2639,2655,626,1637,2780,837,1019,792,65,635,427,88,0,0,1,0,0
3,7798,6541,9885,14462,6593,9456,54735,1,1,0,1,1,0,0,2741,2751,629,1660,4246,802,1120,793,82,702,440,103,0,0,1,0,0
4,7814,6696,10136,14656,6727,9535,55564,1,1,0,1,1,0,0,2668,2824,700,1653,5760,807,1063,810,56,651,467,71,0,0,1,0,0
5,8035,6866,10073,14928,6687,9827,56416,1,1,0,1,1,0,0,2738,2875,699,1734,7231,857,1099,831,90,687,421,93,0,0,1,0,0
6,8249,6622,10158,15030,6909,9985,56953,1,1,0,1,1,0,0,5639,5584,1416,3499,8776,1728,2228,1697,179,1377,852,183,0,0,1,0,0
7,8239,6965,10474,15145,7068,9889,57780,1,1,0,1,1,0,0,8464,8453,2098,5195,10354,2578,3403,2544,248,2113,1299,288,0,0,1,0,0
8,8452,7071,10447,15418,7077,10124,58589,1,1,0,1,1,0,0,11389,11409,2788,6916,11943,3436,4578,3434,307,2838,1760,371,0,0,1,0,0
9,8560,7014,10669,15621,7166,10214,59244,1,1,0,1,1,0,0,14275,14339,3519,8687,13575,4335,5709,4308,394,3541,2245,472,0,0,1,0,0
10,8644,7221,10701,15885,7209,10544,60204,1,1,0,1,1,0,0,17315,17349,4216,10598,15165,5224,6933,5195,467,4326,2733,557,0,0,1,0,0
1,7401,6339,9613,13985,6418,9061,52817,0,3,0,1,5,3,9,2573,2703,604,1630,1442,756,988,827,57,648,419,84,1,0,0,0,4
2,7521,6466,9752,14146,6403,9210,53498,9,3,0,12,3,0,12,2597,2738,679,1670,2821,803,999,817,63,711,413,74,5,2,1,0.001,5
3,7685,6521,9566,14220,6481,9333,53806,16,6,2,19,7,5,19,2616,2756,632,1617,4200,780,1068,763,76,638,383,77,3,1,1,0,10
4,7809,6462,9883,14617,6614,9522,54907,36,7,2,40,10,3,29,2724,2761,662,1691,5668,819,1093,810,79,682,417,85,8,1,1,0,13
5,7735,6689,9916,14804,6799,9664,55607,72,9,6,76,9,9,49,2737,2753,622,1664,7204,829,1139,894,75,670,453,85,12,7,1,0.002,15
6,7917,6711,10235,14908,6872,9765,56408,123,16,6,130,19,8,70,5488,5554,1298,3371,8705,1648,2228,1735,130,1372,875,159,37,22,1,0.003,20
7,8035,7001,10312,15256,6886,10015,57505,180,27,12,197,31,20,103,8352,8521,2003,5137,10226,2504,3380,2623,191,2088,1304,249,63,30,1,0.003,35
8,8154,6964,10534,15354,7127,9883,58016,264,47,14,279,54,24,138,11170,11382,2728,6937,11849,3387,4491,3445,256,2789,1808,324,107,51,1,0.004,46
9,8404,7108,10675,15469,6910,10129,58695,361,59,21,379,74,27,155,14033,14264,3456,8704,13331,4260,5623,4330,338,3527,2243,408,152,66,1,0.004,56
10,8631,7148,10633,15629,7095,10296,59432,457,82,33,480,89,47,175,17004,17205,4120,10552,14900,5078,6823,5217,407,4271,2712,495,202,76,1,0.004,59
1,7461,6360,9589,14006,6407,9125,52948,2,0,0,2,0,0,2,2567,2605,645,1682,1449,793,1033,793,61,686,459,79,1,1,1,0,1
2,7680,6420,9684,14273,6370,9126,53553,2,0,0,2,0,0,0,2707,2694,710,1655,2845,753,1113,814,56,664,442,79,0,0,1,0,0
3,7712,6473,9906,14448,6493,9398,54430,2,0,0,2,0,0,0,2706,2611,686,1659,4240,806,1099,773,66,687,406,66,0,0,1,0,0
4,7860,6646,9927,14696,6561,9609,55299,2,0,0,2,0,0,0,2683,2782,638,1707,5701,764,1068,862,59,679,401,82,0,0,1,0,0
5,7985,6726,10029,14801,6831,9624,55996,2,0,0,2,0,0,0,2795,2879,671,1707,7208,829,1078,871,70,692,467,84,0,0,1,0,0
6,7999,6800,10329,15131,6776,9625,56660,2,0,0,2,0,0,0,5569,5666,1359,3573,8668,1587,2172,1735,139,1406,892,166,0,0,1,0,0
7,8185,7037,10167,15142,6806,9855,57192,2,0,0,2,0,0,0,8403,8520,2029,5288,10138,2444,3300,2594,222,2092,1344,260,0,0,1,0,0
8,8486,6881,10589,15328,6932,10018,58234,2,0,0,2,0,0,0,11371,11359,2746,7097,11708,3249,4521,3455,301,2784,1800,356,0,0,1,0,0
9,8468,7166,10517,15512,7221,10272,59156,2,0,0,2,0,0,0,14220,14369,3475,8899,13273,4181,5660,4402,372,3506,2281,444,0,0,1,0,0
10,8680,7096,10872,15868,7229,10391,60136,2,0,0,2,0,0,0,17164,17294,4187,10799,14807,5076,6836,5260,451,4243,2756,533,0,0,1,0,0
1,7407,6365,9565,14055,6462,9075,52929,1,0,1,3,1,1,5,2568,2697,613,1591,1447,793,1031,793,64,673,464,79,0,0,0,0,4
2,7566,6516,9714,14220,6395,9261,53672,5,0,1,6,0,1,5,2554,2720,649,1633,2841,800,1057,834,67,631,416,76,1,0,0,0,4
3,7859,6552,9796,14279,6564,9436,54486,12,0,1,13,0,2,9,2652,2669,696,1620,4311,839,1076,784,68,700,464,73,3,1,1,0,5
4,8112,6568,9876,14437,6585,9547,55125,26,3,3,29,5,4,25,2793,2731,624,1673,5776,775,1124,825,58,702,444,85,9,4,1,0.001,11
5,8104,6706,9856,14568,6771,9531,55536,52,4,5,61,5,8,42,2770,2845,633,1696,7244,778,1125,834,71,678,440,78,8,3,1,0.001,17
6,8135,6671,10214,14908,6803,9609,56340,83,8,14,94,11,23,67,5588,5560,1346,3401,8705,1595,2221,1605,147,1339,882,176,20,5,1,0.001,22
7,8213,6820,10374,15152,6796,9876,57231,108,16,21,117,21,24,57,8419,8483,2005,5159,10243,2432,3345,2538,221,2044,1344,240,33,11,1,0.001,18
8,8204,7063,10280,15177,6984,9948,57656,135,19,24,142,22,28,47,11295,11433,2716,6884,11783,3306,4471,3385,297,2714,1830,323,43,15,1,0.001,23
9,8355,6973,10364,15308,7015,10097,58112,177,25,25,183,31,31,67,14282,14341,3428,8602,13284,4144,5646,4269,370,3383,2247,402,60,18,1,0.001,33
10,8364,7005,10608,15662,7155,10308,59102,230,38,28,242,43,37,95,17177,17256,4183,10423,14877,5037,6835,5110,451,4097,2722,494,89,27,1,0.001,39
1,7417,6420,9587,13998,6423,9110,52955,0,0,0,1,0,0,1,2537,2655,654,1574,1436,782,1011,743,61,621,429,60,1,0,0,0,0
2,7658,6498,9673,14318,6444,9465,54056,0,0,0,0,0,0,0,2630,2788,610,1685,2842,763,1026,856,63,713,454,86,0,0,0,0,0
3,7734,6586,9742,14482,6618,9494,54656,0,0,0,0,0,0,0,2675,2725,659,1704,4290,782,1004,816,63,678,419,62,0,0,0,0,0
4,7889,6575,9989,14633,6756,9559,55401,0,0,0,0,0,0,0,2838,2715,696,1691,5778,789,1160,863,79,661,411,78,0,0,0,0,0
5,7926,6689,10233,14793,6809,9557,56007,0,0,0,0,0,0,0,2658,2747,666,1705,7229,896,1081,810,68,694,435,101,0,0,0,0,0
6,8202,6987,10241,15124,6684,9872,57110,0,0,0,0,0,0,0,5501,5651,1337,3451,8736,1757,2195,1695,127,1383,852,180,0,0,0,0,0
7,8394,6944,10399,15209,6897,9916,57759,0,0,0,0,0,0,0,8406,8537,2010,5169,10259,2602,3374,2578,205,2074,1269,263,0,0,0,0,0
