Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
9,8149,6811,10049,14701,6775,9804,56289,164,17,4,169,19,5,34,14151,14010,3297,8438,13275,4045,5619,4195,337,3385,2219,408,52,20,1,0.001,12
10,8161,6774,10219,14987,6923,9762,56826,180,34,6,186,34,10,45,16925,16813,3960,10224,14837,4867,6732,5002,409,4113,2672,494,65,24,1,0.001,20
1,7409,6342,9489,14011,6343,9147,52741,4,0,0,5,1,0,6,2614,2655,672,1671,1378,815,1067,799,67,684,421,75,2,1,1,0,3
2,7516,6377,9434,14045,6474,9295,53141,4,1,0,5,1,1,3,2607,2717,652,1626,2815,833,1038,778,59,621,427,76,1,0,1,0,1
3,7603,6283,9775,14228,6502,9368,53759,4,1,0,5,1,0,1,2620,2655,642,1620,4280,805,1022,756,60,632,443,69,0,0,1,0,0
4,7656,6584,9742,14433,6589,9582,54586,4,1,0,4,1,0,0,2633,2711,612,1712,5775,841,1035,812,61,695,421,84,0,0,1,0,0
5,7883,6578,9839,14610,6758,9710,55378,4,1,0,4,1,0,0,2750,2777,627,1659,7265,896,1139,805,53,683,450,100,0,0,1,0,0
6,7963,6682,10211,14848,6823,9759,56286,4,1,0,4,1,0,0,5461,5513,1299,3309,8811,1737,2247,1617,110,1323,903,182,0,0,1,0,0
7,8127,6890,10371,15132,6807,9776,57103,4,1,0,4,1,0,0,8290,8389,2021,5004,10270,2554,3397,2482,184,2013,1340,273,0,0,1,0,0
8,8248,6907,10492,15263,6947,10048,57905,4,1,0,4,1,0,0,11121,11297,2742,6859,11783,3454,4525,3380,250,2739,1780,365,0,0,1,0,0
9,8351,7060,10503,15458,7087,10153,58612,4,1,0,4,1,0,0,13991,14232,3429,8613,13342,4351,5690,4267,311,3466,2236,450,0,0,1,0,0
10,8498,7120,10680,15756,7187,10262,59503,4,1,0,4,1,0,0,16976,17146,4114,10466,14963,5247,6868,5149,387,4176,2732,544,0,0,1,0,0
1,7464,6270,9485,14082,6424,9043,52768,0,2,0,0,2,1,3,2673,2600,611,1656,1382,761,1096,806,65,675,421,77,0,0,0,0,3
2,7482,6369,9736,14379,6400,9257,53623,10,3,0,11,3,0,12,2552,2606,641,1645,2854,825,1012,758,61,652,454,84,4,2,1,0.001,6
3,7714,6581,9807,14443,6458,9352,54355,21,3,2,23,3,2,15,2681,2610,683,1701,4305,852,1067,800,59,682,452,89,6,3,1,0.001,7
4,8021,6612,9931,14399,6554,9400,54917,29,4,3,32,4,5,15,2761,2810,686,1605,5761,836,1129,819,72,638,433,81,2,0,1,0,6
5,8074,6701,10037,14492,6639,9554,55497,47,10,3,55,10,5,34,2719,2778,665,1693,7208,851,1109,871,73,672,451,79,13,6,1,0.002,10
6,8227,6676,9890,14792,6701,9590,55876,69,13,3,74,18,6,38,5502,5591,1317,3304,8689,1665,2228,1708,152,1329,907,162,26,7,1,0.001,14
7,8235,6626,10220,14954,6738,9692,56465,82,13,7,82,13,7,17,8386,8360,1961,5029,10207,2505,3402,2542,226,2018,1366,248,32,8,1,0.001,7
8,8170,6925,10352,15042,6895,9955,57339,89,17,7,90,17,7,12,11254,11291,2628,6762,11692,3352,4564,3415,289,2708,1837,330,36,9,1,0.001,5
9,8251,6959,10392,15189,7049,9904,57744,99,18,8,102,19,10,18,14060,14201,3310,8503,13193,4196,5684,4281,350,3430,2301,422,38,9,1,0.001,9
10,8410,7035,10718,15527,6970,10187,58847,123,23,10,130,25,11,41,16919,17086,4030,10303,14741,5119,6825,5195,440,4151,2755,506,50,13,1,0.001,12
1,7467,6435,9754,14003,6386,9126,53171,1,0,1,2,1,1,4,2585,2693,680,1644,1425,770,1053,814,77,645,441,76,1,0,0,0,1
2,7615,6570,9856,14267,6507,9206,54021,1,0,1,2,0,1,1,2638,2732,682,1712,2885,842,1058,837,65,715,408,82,0,0,0,0,1
3,7889,6682,9758,14385,6475,9428,54617,1,0,1,1,0,1,0,2726,2822,654,1656,4287,841,1075,835,67,667,418,70,0,0,0,0,0
4,7955,6616,9791,14486,6594,9405,54847,1,0,1,1,0,1,0,2740,2695,638,1623,5742,785,1104,810,65,637,428,80,0,0,0,0,0
5,8113,6608,10039,14635,6686,9561,55642,1,0,1,1,0,1,0,2822,2648,696,1694,7218,850,1091,770,57,693,418,96,0,0,0,0,0
6,8208,6743,10026,14693,6667,9523,55860,1,0,1,1,0,1,0,5593,5488,1356,3411,8673,1671,2230,1615,125,1352,867,180,0,0,0,0,0
7,8308,6803,10168,14893,6736,9623,56531,1,0,1,1,0,1,0,8516,8365,2077,5135,10137,2512,3406,2452,197,2052,1321,266,0,0,0,0,0
8,8259,6788,10311,15114,6806,9759,57037,1,0,1,1,0,1,0,11357,11131,2756,6802,11634,3360,4555,3282,275,2727,1765,357,0,0,0,0,0
9,8334,7039,10453,15358,6831,9844,57859,1,0,1,1,0,1,0,14247,14046,3474,8551,13074,4197,5733,4159,349,3486,2202,437,0,0,0,0,0
10,8536,7121,10532,15607,6928,10266,58990,1,0,1,1,0,1,0,17245,17048,4141,10392,14563,5051,6959,5074,409,4229,2652,524,0,0,0,0,0
1,7449,6300,9450,14035,6432,9171,52837,0,0,0,1,0,1,2,2582,2587,657,1661,1387,774,1067,773,66,649,438,71,0,0,0,0,1
2,7650,6357,9680,14173,6476,9185,53521,0,0,0,0,0,0,0,2645,2648,645,1724,2836,781,1062,803,66,653,451,72,0,0,0,0,0
3,7749,6507,9777,14339,6424,9326,54122,0,0,0,0,0,0,0,2710,2790,659,1645,4223,792,1117,875,68,685,435,70,0,0,0,0,0
4,7793,6575,9813,14413,6612,9449,54655,0,0,0,0,0,0,0,2747,2713,668,1685,5627,792,1126,811,62,655,424,83,0,0,0,0,0
5,7858,6603,9847,14442,6638,9558,54946,0,0,0,0,0,0,0,2684,2667,640,1650,7140,814,1079,778,62,665,424,77,0,0,0,0,0
6,8030,6595,9840,14549,6801,9624,55439,0,0,0,0,0,0,0,5513,5427,1286,3299,8612,1635,2183,1607,120,1312,830,148,0,0,0,0,0
7,8016,6672,10236,14962,6791,9662,56339,0,0,0,0,0,0,0,8356,8202,2017,5028,10106,2485,3318,2466,194,1995,1272,246,0,0,0,0,0
8,8020,6844,10456,15238,6804,9941,57303,0,0,0,0,0,0,0,11176,11052,2702,6742,11591,3398,4419,3343,259,2705,1705,335,0,0,0,0,0
9,8101,7069,10608,15495,6970,9988,58231,0,0,0,0,0,0,0,14065,14001,3419,8548,13146,4227,5580,4213,335,3407,2164,409,0,0,0,0,0
10,8224,7092,10969,15726,7058,10370,59439,0,0,0,0,0,0,0,16911,16954,4138,10371,14683,5102,6725,5075,396,4115,2635,505,0,0,0,0,0
1,7446,6319,9662,14028,6413,9161,53029,6,0,0,6,1,0,7,2612,2611,654,1657,1478,783,1017,785,76,641,446,83,2,2,1,0.001,3
2,7576,6547,9559,14192,6428,9180,53482,17,0,1,18,2,3,17,2538,2696,636,1636,2927,779,1028,840,55,659,430,86,3,0,1,0,8
3,7927,6443,9594,14167,6450,9317,53898,23,2,1,26,3,1,12,2790,2665,657,1627,4297,813,1101,799,52,639,403,77,5,0,1,0,5
4,7941,6471,9753,14438,6582,9367,54552,29,3,4,32,4,6,16,2732,2675,624,1718,5706,793,1115,802,65,674,442,77,4,2,1,0.001,7
5,7925,6618,9850,14556,6625,9597,55171,42,6,5,45,7,5,21,2708,2718,677,1729,7206,809,1057,848,71,689,405,72,8,3,1,0.001,8
6,8084,6611,10119,14568,6858,9544,55784,53,7,5,57,7,7,18,5524,5427,1346,3462,8693,1660,2189,1685,133,1429,877,179,13,6,1,0.001,8
7,8156,6881,10199,14906,6733,9623,56498,59,12,5,63,15,7,20,8333,8276,2043,5200,10158,2496,3342,2586,214,2104,1292,268,19,11,1,0.001,8
8,8379,6859,10279,14946,6807,9845,57115,79,17,8,82,18,10,34,11201,11165,2717,6887,11670,3375,4470,3483,269,2778,1774,371,30,15,1,0.001,14
9,8385,7005,10400,15191,6878,9895,57754,117,24,8,122,26,9,53,14093,14095,3364,8616,13223,4268,5611,4374,339,3484,2222,491,44,18,1,0.001,30
10,8487,6997,10274,15221,6917,9929,57825,174,28,12,183,35,21,90,17043,17001,4076,10416,14673,5154,6795,5264,401,4201,2656,579,75,29,1,0.001,37
1,7429,6296,9425,13993,6355,9138,52636,0,0,0,0,0,0,0,2590,2607,635,1624,1434,792,1054,771,58,661,439,90,0,0,0,0,0
2,7557,6345,9668,14237,6495,9452,53754,0,0,0,0,0,0,0,2564,2702,676,1645,2860,859,1071,822,65,627,419,97,0,0,0,0,0
3,7645,6507,9899,14585,6617,9600,54853,0,0,0,0,0,0,0,2645,2733,712,1668,4302,834,1068,822,76,667,405,90,0,0,0,0,0
4,7749,6639,10081,14645,6818,9646,55578,0,0,0,0,0,0,0,2655,2675,659,1663,5856,823,1049,785,68,667,493,85,0,0,0,0,0
5,8079,6853,10030,14964,6779,9800,56505,0,0,0,0,0,0,0,2801,2852,654,1745,7375,837,1142,872,59,703,441,78,0,0,0,0,0
6,8220,6752,10277,15176,6915,10083,57423,0,0,0,0,0,0,0,5711,5623,1324,3487,8957,1684,2311,1712,122,1403,931,172,0,0,0,0,0
7,8305,6983,10325,15408,7111,10265,58397,0,0,0,0,0,0,0,8582,8520,1990,5288,10520,2552,3400,2569,184,2119,1405,255,0,0,0,0,0
8,8457,6941,10620,15575,7329,10404,59326,0,0,0,0,0,0,0,11472,11368,2669,7175,12165,3413,4572,3428,255,2875,1909,339,0,0,0,0,0
9,8573,7194,10723,15684,7410,10375,59959,0,0,0,0,0,0,0,14480,14388,3396,9030,13817,4312,5771,4325,326,3643,2372,428,0,0,0,0,0
10,8632,7253,10884,16051,7283,10424,60527,0,0,0,0,0,0,0,17436,17413,4120,10861,15450,5188,6938,5202,402,4394,2859,524,0,0,0,0,0
1,7442,6376,9617,14054,6449,9090,53028,1,3,1,2,3,5,10,2581,2656,613,1714,1434,779,1034,812,52,689,421,94,4,1,1,0,3
2,7574,6409,9704,14227,6353,9222,53489,14,6,1,15,10,2,22,2628,2656,681,1676,2829,751,1058,787,69,639,430,70,6,3,1,0.001,9
3,7720,6581,9574,14198,6540,9274,53887,48,7,4,52,9,5,45,2731,2752,681,1610,4212,774,1101,838,62,639,438,77,10,6,1,0.002,18
4,7790,6544,9683,14309,6522,9501,54349,79,13,10,83,18,15,57,2677,2728,654,1623,5624,844,1085,826,80,689,443,94,16,4,1,0.001,17
5,7858,6512,9972,14556,6690,9510,55098,120,21,12,129,24,16,67,2651,2655,636,1743,7118,788,1058,829,63,725,442,87,20,8,1,0.002,27
6,8018,6785,9923,14677,6767,9765,55935,186,25,15,200,31,28,106,5491,5493,1306,3513,8621,1576,2144,1689,121,1427,879,172,48,21,1,0.003,46
7,8048,6696,10228,14933,6976,9651,56532,270,35,24,289,50,36,149,8291,8337,2025,5270,10109,2431,3285,2551,188,2142,1379,270,95,46,1,0.005,57
8,8021,6887,10319,15231,6802,9929,57189,384,63,35,410,74,49,204,11122,11245,2699,7046,11593,3289,4396,3428,278,2847,1833,350,151,67,1,0.005,75
9,8060,6994,10497,15274,7069,10158,58052,528,104,43,562,119,68,267,13858,14163,3386,8841,13125,4118,5512,4275,358,3569,2280,419,217,91,1,0.006,106
10,8243,7077,10623,15512,7150,10274,58879,717,162,60,755,183,89,352,16721,17057,4137,10679,14691,4963,6625,5140,445,4340,2729,491,323,124,1,0.006,125
1,7443,6387,9573,14053,6424,9147,53027,0,0,0,1,0,0,1,2658,2647,666,1647,1440,789,1054,790,64,657,434,69,0,0,0,0,0
2,7549,6400,9797,14227,6504,9406,53883,0,0,0,0,0,0,0,2610,2576,603,1589,2930,753,1053,785,68,627,468,70,0,0,0,0,0
3,7761,6685,9930,14470,6642,9423,54911,0,0,0,0,0,0,0,2681,2798,652,1618,4380,781,1079,843,78,629,446,77,0,0,0,0,0
4,7952,6783,10007,14765,6699,9586,55792,0,0,0,0,0,0,0,2804,2785,682,1768,5873,862,1086,784,70,677,469,95,0,0,0,0,0
5,8121,6711,10071,14739,6764,9750,56156,0,0,0,0,0,0,0,2856,2800,678,1790,7356,838,1136,825,63,734,445,86,0,0,0,0,0
6,8160,6798,10239,14972,6904,9908,56981,0,0,0,0,0,0,0,5721,5575,1348,3475,8892,1678,2287,1623,137,1408,916,182,0,0,0,0,0
7,8234,6838,10399,15310,6979,10031,57791,0,0,0,0,0,0,0,8669,8397,2008,5198,10406,2555,3457,2504,218,2098,1377,291,0,0,0,0,0
8,8289,6984,10528,15486,7097,10266,58650,0,0,0,0,0,0,0,11460,11355,2725,7024,11947,3425,4561,3373,284,2827,1823,359,0,0,0,0,0
9,8432,7105,10810,15747,7279,10327,59700,0,0,0,0,0,0,0,14374,14368,3415,8853,13535,4344,5715,4245,350,3567,2311,461,0,0,0,0,0
10,8545,7326,10873,16107,7241,10508,60600,0,0,0,0,0,0,0,17366,17410,4106,10755,15224,5206,6904,5144,415,4313,2833,551,0,0,0,0,0
1,7445,6366,9626,14057,6476,9159,53129,0,0,1,1,0,2,3,2580,2586,584,1683,1438,781,1033,817,60,703,400,83,1,0,0,0,1
2,7685,6492,9664,14297,6416,9158,53712,0,0,1,0,0,1,0,2621,2706,686,1660,2895,830,1051,816,78,673,438,84,0,0,0,0,0
3,7852,6537,9804,14236,6488,9384,54301,0,0,1,0,0,1,0,2767,2720,650,1713,4306,773,1080,786,66,692,430,80,0,0,0,0,0
4,7871,6657,9709,14292,6637,9437,54603,0,0,1,0,0,1,0,2779,2811,626,1608,5758,795,1090,875,64,644,428,78,0,0,0,0,0
5,7907,6512,9970,14641,6699,9446,55175,0,0,1,0,0,1,0,2850,2692,684,1763,7183,804,1143,777,66,709,450,59,0,0,0,0,0
6,7846,6725,10281,14839,6629,9764,56084,0,0,1,0,0,1,0,5633,5579,1348,3480,8632,1590,2232,1625,152,1356,909,138,0,0,0,0,0
7,7863,6965,10096,14964,6990,9836,56714,0,0,1,0,0,1,0,8319,8484,2065,5156,10162,2417,3300,2529,234,2044,1332,219,0,0,0,0,0
8,8203,6737,10395,15362,6946,10000,57643,0,0,1,0,0,1,0,11160,11241,2748,7021,11694,3298,4422,3297,296,2821,1798,314,0,0,0,0,0
9,8290,6989,10303,15399,7038,10300,58319,0,0,1,0,0,1,0,14024,14139,3455,8725,13227,4262,5624,4165,373,3516,2255,414,0,0,0,0,0
10,8428,6989,10624,15507,7212,10180,58940,0,0,1,0,0,1,0,16944,17013,4146,10482,14799,5125,6811,5032,438,4224,2747,513,0,0,0,0,0
1,7407,6382,9492,14002,6409,9150,52842,0,0,2,1,0,2,3,2534,2681,580,1634,1468,792,1011,800,57,651,447,71,0,0,0,0,1
2,7591,6425,9588,14280,6430,9455,53769,0,0,2,0,0,2,0,2666,2656,657,1679,2915,802,1030,781,59,646,422,79,0,0,0,0,0
3,7693,6517,9756,14366,6696,9570,54598,0,0,2,0,0,2,0,2645,2663,645,1666,4375,828,1071,814,61,683,460,81,0,0,0,0,0
4,7869,6573,9985,14586,6725,9556,55294,0,0,2,0,0,2,0,2690,2718,660,1673,5873,834,1050,859,58,686,427,90,0,0,0,0,0
5,7972,6743,10063,14923,6694,9876,56271,0,0,2,0,0,2,0,2855,2801,701,1699,7328,816,1148,834,73,650,420,78,0,0,0,0,0
6,7975,6779,10275,15129,6970,9827,56955,0,0,2,0,0,2,0,5666,5644,1380,3478,8855,1644,2290,1682,134,1368,869,163,0,0,0,0,0
7,8055,6935,10391,15266,6968,9878,57493,0,0,2,0,0,2,0,8402,8510,2088,5162,10418,2461,3393,2511,210,2056,1319,245,0,0,0,0,0
8,8338,6979,10489,15446,6910,10178,58340,0,0,2,0,0,2,0,11346,11421,2812,6959,11986,3355,4613,3383,281,2766,1783,323,0,0,0,0,0
9,8369,7117,10537,15393,7208,10175,58799,0,0,2,0,0,2,0,14183,14362,3513,8744,13617,4169,5744,4270,352,3501,2265,412,0,0,0,0,0
10,8623,7129,10675,15505,7253,10275,59460,0,0,2,0,0,2,0,17211,17418,4239,10555,15209,4959,6925,5122,419,4245,2758,501,0,0,0,0,0
1,7460,6407,9607,13964,6426,9165,53029,0,0,0,0,0,0,0,2567,2652,627,1607,1429,753,1025,749,62,624,460,82,0,0,0,0,0
2,7665,6445,9730,14275,6481,9277,53873,0,0,0,0,0,0,0,2716,2643,666,1728,2880,796,1040,809,84,685,442,83,0,0,0,0,0
3,7701,6533,9869,14272,6589,9271,54235,0,0,0,0,0,0,0,2640,2672,615,1623,4345,786,1067,786,63,649,446,74,0,0,0,0,0
4,7881,6659,9841,14595,6532,9375,54883,0,0,0,0,0,0,0,2744,2738,693,1686,5818,845,1117,891,64,689,450,84,0,0,0,0,0
5,8073,6537,9855,14676,6570,9551,55262,0,0,0,0,0,0,0,2817,2711,688,1688,7234,827,1142,815,69,673,426,81,0,0,0,0,0
6,8035,6672,10143,14812,6718,9730,56110,0,0,0,0,0,0,0,5588,5543,1378,3403,8697,1711,2223,1674,145,1377,883,161,0,0,0,0,0
7,8040,6877,10448,15101,6876,9818,57160,0,0,0,0,0,0,0,8376,8393,2052,5224,10204,2510,3335,2516,207,2107,1323,236,0,0,0,0,0
8,8205,7134,10505,15417,6908,10061,58230,0,0,0,0,0,0,0,11250,11350,2749,7053,11697,3406,4455,3437,276,2847,1789,325,0,0,0,0,0
9,8433,7052,10445,15516,7017,10158,58621,0,0,0,0,0,0,0,14148,14226,3436,8895,13264,4262,5629,4316,352,3607,2263,424,0,0,0,0,0
10,8589,7046,10699,15647,7148,10047,59176,0,0,0,0,0,0,0,17122,17153,4170,10741,14828,5119,6815,5176,442,4322,2762,495,0,0,0,0,0
1,7426,6428,9585,14029,6417,9097,52982,0,0,0,1,1,1,3,2590,2682,612,1705,1409,786,1066,820,61,699,414,82,1,0,0,0,1
2,7581,6380,9702,14251,6408,9270,53592,0,0,0,0,0,0,0,2715,2654,648,1653,2834,790,1082,834,63,675,422,71,0,0,0,0,0
3,7624,6553,9876,14387,6545,9284,54269,0,0,0,0,0,0,0,2695,2722,683,1645,4240,812,1097,812,61,678,427,96,0,0,0,0,0
4,7815,6611,9944,14707,6539,9839,55455,0,0,0,0,0,0,0,2626,2764,685,1685,5676,836,1075,854,76,676,410,98,0,0,0,0,0
5,8057,6697,9914,14765,6960,9798,56191,0,0,0,0,0,0,0,2747,2772,662,1750,7219,885,1148,828,69,684,486,92,0,0,0,0,0
6,8187,6665,10228,14889,6817,9880,56666,0,0,0,0,0,0,0,5603,5485,1318,3483,8746,1711,2278,1652,128,1367,938,181,0,0,0,0,0
7,8222,6856,10291,15039,7030,9860,57298,0,0,0,0,0,0,0,8494,8323,2016,5212,10263,2563,3431,2509,204,2064,1386,280,0,0,0,0,0
8,8328,6922,10385,15429,6999,10032,58095,0,0,0,0,0,0,0,11467,11206,2714,7001,11807,3418,4632,3355,267,2733,1847,370,0,0,0,0,0
9,8320,7022,10638,15727,7081,10181,58969,0,0,0,0,0,0,0,14366,14173,3405,8893,13380,4267,5790,4265,332,3471,2332,448,0,0,0,0,0
10,8466,7231,10574,15802,7238,10255,59566,0,0,0,0,0,0,0,17316,17145,4119,10722,14957,5129,6952,5207,396,4183,2817,533,0,0,0,0,0
1,7453,6402,9619,13922,6447,9216,53059,6,0,0,7,0,1,8,2541,2688,621,1658,1405,786,1041,822,63,698,418,88,2,0,0,0,5
2,7660,6491,9666,14174,6540,9243,53774,9,1,1,11,2,4,11,2627,2681,632,1678,2890,837,1085,794,60,664,425,94,1,0,0,0,5
3,7812,6524,9710,14402,6524,9479,54451,11,2,1,13,3,1,6,2773,2680,606,1671,4261,817,1123,766,57,643,420,84,1,0,0,0,4
4,7872,6697,10005,14682,6795,9707,55758,11,2,1,11,2,1,0,2730,2798,623,1677,5732,875,1122,881,68,644,422,88,0,0,0,0,0
5,8011,6762,10078,14824,6843,9735,56253,11,2,1,11,2,1,0,2792,2832,693,1754,7216,902,1105,841,62,715,439,97,0,0,0,0,0
6,8092,6812,10110,14971,6799,9869,56653,11,2,1,11,2,1,0,5536,5656,1392,3536,8662,1746,2231,1694,128,1410,868,184,0,0,0,0,0
7,8313,6798,10114,15027,7026,9854,57132,11,2,1,11,2,1,0,8403,8493,2027,5248,10176,2595,3338,2507,193,2122,1358,285,0,0,0,0,0
8,8330,6908,10370,15241,6951,9914,57714,11,2,1,11,2,1,0,11336,11419,2719,6961,11625,3420,4536,3385,274,2815,1819,359,0,0,0,0,0
9,8323,7024,10678,15646,7026,10187,58884,11,2,1,11,2,1,0,14135,14360,3372,8731,13141,4317,5674,4241,353,3497,2279,437,0,0,0,0,0
10,8519,7270,10649,15891,7166,10419,59914,11,2,1,11,2,1,0,17061,17374,4077,10534,14695,5251,6835,5133,438,4222,2749,536,0,0,0,0,0
1,7453,6446,9458,14024,6409,9370,53160,0,0,0,1,0,0,1,2515,2694,626,1579,1443,790,1000,806,73,631,419,76,0,0,0,0,0
2,7708,6329,9816,14163,6658,9214,53888,0,0,0,0,0,0,0,2736,2697,661,1592,2906,794,1067,815,63,622,440,63,0,0,0,0,0
3,7651,6611,9835,14515,6463,9583,54658,0,0,0,0,0,0,0,2625,2816,646,1661,4386,787,1050,824,67,644,446,81,0,0,0,0,0
4,7801,6631,9892,14623,6722,9634,55303,0,0,0,0,0,0,0,2654,2793,690,1677,5871,808,1040,849,74,684,452,87,0,0,0,0,0
5,7949,6639,10112,14909,6813,9865,56287,0,0,0,0,0,0,0,2723,2852,639,1698,7422,873,1071,852,69,702,447,93,0,0,0,0,0
6,8007,6925,10287,15101,6952,9902,57174,0,0,0,0,0,0,0,5502,5701,1303,3402,8982,1747,2148,1670,144,1388,921,176,0,0,0,0,0
7,8202,7002,10486,15177,7038,9969,57874,0,0,0,0,0,0,0,8346,8531,2018,5199,10530,2625,3289,2521,221,2093,1387,269,0,0,0,0,0
8,8434,7067,10465,15271,7077,10012,58326,0,0,0,0,0,0,0,11250,11441,2699,6955,12049,3510,4459,3400,287,2834,1824,361,0,0,0,0,0
9,8528,7000,10516,15423,7002,10097,58566,0,0,0,0,0,0,0,14264,14385,3401,8725,13568,4311,5666,4234,366,3544,2287,437,0,0,0,0,0
10,8469,7130,10757,15690,7197,10237,59480,0,0,0,0,0,0,0,17192,17274,4098,10609,15105,5196,6797,5107,439,4302,2742,521,0,0,0,0,0
1,7478,6343,9682,14076,6416,9112,53107,0,0,0,0,0,0,0,2601,2625,645,1646,1427,797,1002,776,65,638,453,88,0,0,0,0,0
2,7624,6508,9724,14164,6391,9274,53685,0,0,0,0,0,0,0,2667,2732,646,1611,2744,791,1072,815,58,639,389,67,0,0,0,0,0
3,7713,6533,9784,14366,6497,9363,54256,0,0,0,0,0,0,0,2667,2800,633,1640,4184,756,1074,831,59,650,455,66,0,0,0,0,0
4,7803,6615,9953,14487,6698,9388,54944,0,0,0,0,0,0,0,2741,2689,698,1653,5688,802,1102,830,67,681,450,85,0,0,0,0,0
5,7966,6696,9840,14652,6612,9645,55411,0,0,0,0,0,0,0,2795,2826,622,1725,7117,849,1092,842,49,667,448,91,0,0,0,0,0
6,7995,6664,10221,14821,6857,9679,56237,0,0,0,0,0,0,0,5562,5652,1292,3431,8650,1730,2197,1661,119,1356,924,193,0,0,0,0,0
7,8082,6919,10257,15148,6728,10097,57231,0,0,0,0,0,0,0,8366,8503,2017,5163,10151,2598,3342,2504,179,2069,1381,273,0,0,0,0,0
8,8266,6957,10382,15154,7129,9957,57845,0,0,0,0,0,0,0,11254,11424,2699,6877,11760,3445,4466,3372,236,2783,1861,358,0,0,0,0,0
9,8333,6968,10672,15547,7013,10117,58650,0,0,0,0,0,0,0,14045,14384,3358,8639,13298,4290,5556,4252,291,3483,2369,435,0,0,0,0,0
10,8458,7205,10508,15619,7176,10374,59340,0,0,0,0,0,0,0,17005,17375,4059,10419,14867,5182,6717,5146,355,4218,2838,520,0,0,0,0,0
1,7466,6374,9734,13970,6417,9027,52988,16,1,0,16,4,0,20,2663,2594,621,1586,1471,827,1053,769,56,634,421,95,5,3,1,0.001,10
2,7583,6610,9718,14094,6315,9242,53562,35,1,2,39,1,4,27,2663,2749,661,1663,2849,806,1096,862,70,684,424,85,6,2,1,0.001,14
3,7752,6569,9749,14143,6455,9215,53883,47,8,6,53,10,7,32,2678,2720,621,1641,4277,787,1040,795,64,687,451,96,6,2,1,0.001,15
4,7879,6593,9620,14399,6528,9418,54437,91,11,8,101,13,16,69,2727,2773,664,1629,5727,808,1098,827,64,637,424,77,19,6,1,0.002,28
5,7938,6444,9841,14597,6609,9707,55136,136,17,17,150,22,31,93,2701,2681,661,1724,7189,818,1069,789,67,692,420,84,21,3,1,0.001,37
6,7965,6571,9999,14736,6853,9881,56005,194,29,21,205,43,32,110,5457,5445,1347,3401,8694,1619,2193,1669,127,1395,872,166,42,12,1,0.002,45
7,8001,6671,10204,14897,7037,9835,56645,272,41,26,290,52,31,129,8244,8269,2019,5096,10248,2479,3325,2504,196,2074,1351,247,76,27,1,0.003,49
8,7996,6890,10466,15213,6951,9877,57393,344,66,36,367,74,42,144,11020,11149,2740,6938,11812,3322,4450,3412,272,2811,1797,330,115,42,1,0.003,61
9,8133,6981,10540,15398,7014,10154,58220,494,110,50,527,120,64,265,13805,14112,3442,8619,13309,4212,5543,4320,346,3494,2259,400,192,66,1,0.004,97
10,8236,7132,10685,15628,7172,10382,59235,722,159,61,750,175,83,354,16771,17125,4130,10468,14861,5063,6677,5239,427,4257,2688,484,305,109,1,0.006,131
1,7433,6394,9486,14063,6372,9145,52893,0,0,2,1,1,2,4,2548,2579,607,1606,1452,715,1005,812,71,633,435,72,0,0,0,0,1
2,7699,6411,9667,14236,6534,9243,53790,0,0,2,1,0,3,2,2629,2665,633,1602,2843,776,1044,809,65,652,443,83,0,0,0,0,1
3,7863,6569,10010,14556,6503,9486,54987,0,0,2,0,0,2,0,2758,2790,637,1692,4287,797,1064,827,66,692,412,87,0,0,0,0,0
4,7872,6743,9904,14543,6720,9653,55435,0,0,2,0,0,2,0,2798,2793,684,1709,5773,841,1152,826,72,680,438,75,0,0,0,0,0
5,8049,6669,10058,14594,6882,9444,55696,0,0,2,0,0,2,0,2787,2866,672,1682,7300,837,1086,845,63,670,447,80,0,0,0,0,0
6,8048,6790,10164,14916,6634,9986,56538,0,0,2,0,0,2,0,5587,5685,1384,3337,8738,1715,2177,1715,125,1352,881,179,0,0,0,0,0
7,8149,6862,10233,15117,7052,9802,57215,0,0,2,0,0,2,0,8432,8506,2063,5119,10266,2529,3362,2586,193,2054,1336,266,0,0,0,0,0
8,8294,6852,10601,15439,7009,10065,58260,0,0,2,0,0,2,0,11388,11294,2779,6864,11817,3427,4561,3395,277,2708,1781,367,0,0,0,0,0
9,8371,7103,10689,15593,7070,10349,59175,0,0,2,0,0,2,0,14304,14172,3471,8692,13382,4331,5728,4202,358,3401,2246,458,0,0,0,0,0
10,8598,7269,10653,15736,7245,10446,59947,0,0,2,0,0,2,0,17278,17157,4189,10499,14991,5251,6925,5120,441,4131,2738,544,0,0,0,0,0
1,7440,6359,9620,14056,6430,9149,53054,0,0,0,0,0,0,0,2565,2624,650,1659,1418,794,996,798,64,666,412,84,0,0,0,0,0
