seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7983,6833,10237,14981,6893,9740,56667,83,15,6,90,16,13,45,2768,2895,689,1703,7095,877,1064,857,80,686,459,82,14,7,1,0.002,18
8042,6917,10390,15333,6835,10044,57561,113,19,7,118,24,7,45,5526,5754,1395,3457,8637,1688,2193,1734,140,1374,946,169,26,9,1,0.001,20
8331,7026,10533,15339,7131,10091,58451,146,30,11,158,34,13,66,8431,8672,2128,5222,10209,2564,3323,2602,222,2086,1425,252,46,18,1,0.002,21
8483,7072,10574,15566,7095,10252,59042,200,38,17,211,43,26,93,11362,11596,2833,7004,11716,3468,4485,3488,296,2796,1875,333,69,27,1,0.002,39
8583,7196,10842,15892,7175,10476,60164,261,46,22,274,58,28,105,14317,14606,3535,8804,13382,4369,5690,4414,372,3516,2380,419,99,37,1,0.002,33
8670,7373,10982,16020,7393,10498,60936,308,54,26,313,60,29,73,17297,17679,4215,10583,14986,5256,6828,5352,431,4213,2863,500,123,41,1,0.002,30
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7447,6371,9634,13965,6409,9353,53179,9,3,0,17,3,3,23,2559,2629,648,1681,1423,849,1048,822,62,681,435,76,6,1,1,0,11
7678,6454,9717,14125,6598,9305,53877,38,5,2,44,8,7,47,2665,2739,639,1619,2863,800,1097,855,84,658,431,82,12,6,1,0.002,13
7740,6576,9843,14415,6563,9345,54482,66,7,3,71,11,6,43,2693,2676,665,1665,4286,792,1107,791,63,678,442,81,9,5,1,0.002,16
7959,6573,9978,14550,6558,9402,55020,103,14,4,111,22,12,69,2770,2736,669,1672,5839,778,1115,826,64,662,452,63,19,5,1,0.002,26
7977,6693,9928,14495,6634,9491,55218,157,16,13,171,22,17,89,2736,2767,652,1756,7347,822,1061,785,68,681,448,106,22,8,1,0.003,30
8135,6656,9915,14540,6659,9453,55358,198,40,25,218,48,36,116,5628,5638,1327,3446,8799,1667,2224,1707,126,1382,916,182,59,16,1,0.002,30
7981,6724,10064,14752,6611,9746,55878,263,67,30,282,74,45,138,8288,8448,1956,5198,10335,2532,3263,2578,191,2092,1390,276,94,29,1,0.003,47
8166,6805,10020,14704,6800,9611,56106,376,99,42,406,112,59,217,11155,11296,2646,6893,11806,3324,4372,3469,283,2787,1823,356,161,58,1,0.004,62
8168,6708,10330,15006,6805,9722,56739,529,147,60,568,167,92,310,13916,14108,3314,8692,13295,4104,5503,4345,355,3538,2285,430,255,85,1,0.005,86
8190,6996,10298,15212,6879,9962,57537,717,196,77,755,217,94,330,16728,17057,4034,10468,14811,4948,6659,5267,420,4259,2737,519,345,120,1,0.006,107
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7448,6410,9618,13994,6399,9204,53073,5,0,1,7,0,2,9,2614,2678,664,1569,1442,744,1045,829,72,639,472,75,1,0,0,0,5
7583,6542,9583,14222,6493,9373,53796,7,5,1,7,5,1,7,2706,2732,625,1639,2836,833,1065,828,65,640,413,75,2,0,0,0,4
7711,6463,9814,14480,6683,9555,54706,25,7,1,26,9,2,24,2646,2659,683,1699,4335,796,1046,779,88,695,445,89,7,4,1,0.001,12
7876,6629,9987,14549,6723,9446,55210,54,15,2,60,18,5,50,2790,2771,646,1679,5838,799,1094,844,64,644,448,83,13,3,1,0.001,16
7871,6728,9856,14609,6679,9672,55415,92,29,9,104,33,18,84,2788,2744,637,1713,7309,826,1124,821,64,681,436,77,24,6,1,0.002,23
8047,6622,10128,14820,6825,9605,56047,137,42,14,147,49,22,88,5590,5417,1264,3429,8800,1650,2266,1636,125,1344,841,167,49,19,1,0.003,23
8171,6881,10329,15038,6815,9813,57047,183,58,15,197,63,16,83,8454,8338,1954,5227,10286,2490,3425,2525,200,2064,1263,246,72,30,1,0.003,32
8247,7005,10394,15145,6906,9863,57560,250,84,26,267,93,34,138,11324,11229,2648,7032,11790,3312,4614,3402,278,2788,1699,313,110,44,1,0.003,41
8385,6953,10480,15378,6984,10006,58186,334,110,35,360,119,52,171,14198,14119,3346,8826,13295,4096,5770,4282,351,3496,2145,387,161,66,1,0.004,49
8486,7069,10374,15495,7130,10082,58636,410,138,41,431,156,57,165,17115,16954,4039,10605,14847,4966,6941,5124,430,4185,2615,485,213,81,1,0.004,54
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7485,6437,9498,14066,6425,9131,53042,1,0,2,6,1,5,12,2578,2644,640,1639,1442,784,999,785,74,650,454,82,3,2,1,0.001,5
7772,6410,9798,14218,6442,9169,53809,1,0,2,2,0,2,1,2648,2654,663,1675,2885,772,1050,843,67,659,429,82,0,0,1,0,1
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7414,6396,9495,13984,6409,9131,52829,11,2,3,14,3,3,20,2545,2653,579,1669,1416,760,1037,771,59,677,421,68,4,1,1,0,9
7606,6398,9484,14158,6428,9278,53352,22,2,3,22,2,4,12,2644,2659,649,1639,2822,800,1067,830,64,641,405,85,4,1,1,0,8
7644,6385,9752,14414,6523,9549,54267,29,3,3,29,3,3,8,2711,2629,637,1688,4200,774,1096,799,74,671,425,77,3,2,1,0.001,4
7649,6601,10021,14609,6765,9565,55210,33,3,3,33,3,3,4,2620,2789,682,1692,5729,834,1066,822,83,679,451,71,1,1,1,0,3
7807,6750,10186,15011,6767,9759,56280,41,3,3,42,3,3,9,2703,2782,696,1764,7233,854,1077,819,61,697,478,80,6,1,1,0,2
8072,6819,10283,15128,6871,10011,57184,45,3,3,46,3,3,5,5490,5592,1366,3514,8725,1760,2171,1690,123,1337,911,175,7,2,1,0,2
8189,6945,10398,15373,7037,10098,58040,56,3,4,58,3,7,17,8218,8491,2030,5294,10262,2634,3265,2531,177,2045,1364,264,9,3,1,0,11
8409,7038,10656,15414,7087,10151,58755,80,12,5,85,17,10,49,11140,11454,2736,7094,11805,3537,4474,3379,244,2764,1840,336,20,7,1,0.001,21
8481,7206,10654,15591,7084,10149,59165,132,28,8,146,32,12,93,14048,14495,3426,8889,13391,4393,5615,4280,307,3489,2306,432,50,15,1,0.001,30
8620,7181,10615,15803,7196,10319,59734,194,35,14,209,43,20,104,17041,17488,4137,10753,15007,5191,6827,5200,366,4264,2804,521,78,22,1,0.001,40
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7394,6303,9517,14016,6469,9159,52858,14,1,4,21,3,8,32,2639,2634,601,1649,1493,706,1079,792,57,645,446,72,9,1,1,0,11
7434,6410,9821,14109,6558,9307,53639,27,3,7,32,6,12,31,2536,2653,684,1714,2888,800,1028,778,70,674,429,82,13,7,1,0.002,8
7696,6684,9680,14280,6538,9467,54345,47,7,8,52,12,13,40,2655,2822,629,1635,4338,834,1071,847,75,658,454,75,10,3,1,0.001,14
7855,6555,9838,14398,6665,9447,54758,70,8,9,73,11,9,31,2720,2710,656,1718,5806,782,1041,804,75,671,453,88,10,5,1,0.002,15
7993,6528,9906,14587,6659,9539,55212,90,16,11,96,18,13,40,2790,2705,647,1650,7241,845,1103,811,71,676,423,92,11,4,1,0.001,19
8062,6675,10145,14829,6687,9704,56102,119,17,11,121,17,14,35,5553,5500,1331,3349,8751,1664,2222,1629,133,1367,844,173,22,8,1,0.001,16
8130,6836,10180,14916,6915,9775,56752,150,18,11,151,23,11,38,8317,8355,1994,5028,10249,2482,3354,2498,205,2030,1279,248,34,14,1,0.001,18
8262,6904,10230,15123,6851,10231,57601,178,26,12,185,26,12,44,11224,11190,2659,6747,11739,3346,4531,3380,269,2713,1711,323,51,22,1,0.002,21
8351,6925,10363,15259,7264,10069,58231,209,27,16,216,33,19,52,14114,14028,3323,8476,13344,4211,5697,4219,339,3386,2198,406,64,30,1,0.002,23
8476,6949,10595,15721,7070,10206,59017,242,34,18,251,39,28,66,17059,16933,4011,10373,14856,5063,6873,5079,421,4162,2660,485,79,37,1,0.002,25
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7434,6402,9523,14074,6470,9147,53050,4,1,1,7,2,3,12,2576,2654,635,1619,1435,752,1050,799,54,633,402,86,4,1,1,0,5
7676,6504,9775,14317,6434,9359,54065,5,1,1,6,1,1,2,2637,2687,668,1618,2854,755,1082,854,60,640,442,76,0,0,1,0,2
7878,6608,9805,14419,6688,9505,54903,7,1,1,7,1,1,2,2774,2663,622,1676,4320,847,1158,805,70,692,454,71,0,0,1,0,1
8085,6618,10027,14720,6667,9671,55788,11,1,1,11,1,1,4,2788,2768,678,1681,5820,880,1106,786,67,648,444,89,2,0,1,0,2
8130,6776,10082,14881,6826,9690,56385,15,1,1,16,1,1,5,2841,2791,691,1714,7352,816,1163,803,65,711,489,88,1,1,1,0,3
8212,6819,10311,15078,6802,9893,57115,19,1,2,20,1,3,7,5712,5520,1328,3479,8749,1598,2309,1615,133,1405,913,170,3,3,1,0,3
8346,7062,10344,15360,7031,10151,58294,24,2,2,25,3,2,8,8582,8517,2021,5268,10265,2481,3451,2544,199,2160,1344,265,3,3,1,0,4
8437,6970,10600,15530,7169,10187,58893,32,4,4,36,6,5,19,11419,11465,2733,7044,11792,3320,4580,3443,280,2877,1811,340,9,7,1,0.001,6
8549,7149,10688,15938,7241,10427,59992,46,5,6,52,6,12,30,14469,14363,3400,8854,13375,4189,5836,4314,343,3618,2291,422,17,11,1,0.001,7
8668,7241,11032,16304,7390,10713,61348,60,12,8,63,14,12,32,17465,17417,4144,10794,15047,5125,7059,5217,412,4411,2833,537,27,15,1,0.001,11
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7395,6359,9743,13931,6451,9162,53041,9,2,1,11,2,5,18,2622,2680,641,1623,1389,793,1070,801,59,670,429,89,5,0,0,0,8
7447,6593,9616,14256,6465,9206,53583,46,4,1,50,9,7,54,2613,2702,653,1635,2806,742,1058,811,65,656,436,67,14,5,1,0.002,13
7727,6446,9786,14390,6526,9537,54412,110,9,6,123,16,14,102,2701,2779,639,1635,4204,787,1072,856,76,661,400,74,32,9,1,0.003,17
7682,6590,9805,14707,6782,9613,55179,176,25,12,194,30,23,122,2675,2718,637,1706,5712,763,1060,842,70,690,442,86,40,15,1,0.005,24
7841,6568,10153,14938,6809,9722,56031,252,40,22,274,53,34,148,2658,2757,761,1713,7206,849,1097,868,77,681,416,100,44,12,1,0.004,30
7959,6758,10359,15130,6916,9948,57070,345,70,37,370,83,50,189,5368,5604,1458,3520,8780,1674,2159,1743,156,1402,893,195,91,27,1,0.004,36
8066,6972,10413,15309,7034,9965,57759,461,118,56,500,131,79,258,8132,8467,2151,5338,10307,2554,3239,2578,231,2129,1340,279,159,51,1,0.005,53
8273,6924,10641,15613,7035,10218,58704,605,164,74,644,181,103,293,11031,11395,2846,7149,11865,3386,4374,3431,295,2848,1805,372,241,77,1,0.006,71
8253,7155,10672,15584,7294,10170,59128,778,204,80,806,228,93,284,13959,14407,3534,8950,13488,4278,5535,4309,379,3596,2314,458,334,106,1,0.006,78
8359,7125,10735,15843,7150,10348,59560,971,271,98,1011,281,131,361,16833,17354,4226,10795,15056,5155,6667,5209,436,4309,2772,552,431,137,1,0.007,101
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7449,6321,9716,14014,6445,9195,53140,11,1,1,12,2,3,17,2592,2607,654,1642,1403,818,1029,761,73,663,419,86,3,0,0,0,10
7528,6558,9636,14290,6483,9347,53842,29,2,2,32,3,4,26,2582,2622,632,1582,2799,769,1045,783,64,643,392,71,6,2,1,0.001,10
7812,6523,9941,14523,6594,9381,54774,42,5,2,45,8,5,25,2630,2674,678,1710,4225,785,1042,813,65,669,460,82,5,2,1,0.001,11
8009,6674,9943,14598,6633,9676,55533,67,8,3,68,12,5,36,2736,2837,669,1688,5663,768,1069,865,57,672,438,68,10,2,1,0.001,16
8068,6681,10232,14851,6853,9678,56363,91,10,5,96,15,7,40,2857,2766,680,1702,7163,790,1191,849,69,657,472,71,14,4,1,0.001,19
8135,6987,10401,15263,6871,9913,57570,129,17,9,140,18,12,64,5697,5699,1437,3561,8645,1644,2338,1742,145,1413,927,159,37,15,1,0.002,26
8274,6967,10552,15209,7081,9992,58075,188,25,11,199,33,15,92,8549,8546,2131,5307,10194,2515,3489,2608,217,2109,1402,256,64,24,1,0.002,32
8425,7087,10443,15327,7048,10090,58420,255,34,18,272,42,30,120,11423,11513,2859,7035,11762,3394,4679,3468,285,2812,1889,341,92,32,1,0.002,47
8590,7044,10745,15525,7222,10217,59343,355,60,32,380,64,39,176,14403,14454,3598,8797,13311,4255,5889,4349,362,3523,2349,433,141,58,1,0.003,64
8610,7290,10762,15890,7195,10377,60124,481,111,38,509,129,55,246,17352,17401,4272,10659,14900,5133,7075,5198,430,4270,2830,514,214,76,1,0.004,82
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7380,6341,9560,14068,6403,9014,52766,1,1,3,8,1,5,14,2517,2638,609,1593,1425,760,1012,786,79,649,393,77,1,0,0,0,7
7618,6469,9718,14302,6376,9243,53726,7,2,5,9,3,8,15,2644,2669,657,1673,2784,805,1081,790,78,677,415,84,1,0,0,0,7
7766,6583,9925,14388,6443,9319,54424,22,6,5,24,9,8,27,2658,2744,659,1653,4211,764,1059,838,66,646,437,85,3,0,0,0,14
7947,6737,9814,14508,6583,9570,55159,47,15,8,52,17,14,50,2776,2750,666,1677,5684,832,1159,864,77,630,430,78,18,6,1,0.002,17
8079,6516,9979,14552,6714,9610,55450,83,21,11,90,27,17,64,2846,2727,630,1681,7163,841,1151,820,57,669,433,69,26,13,1,0.004,19
8016,6795,9998,14680,6746,9651,55886,120,25,13,129,30,17,61,5627,5594,1302,3416,8639,1641,2276,1685,139,1369,882,160,47,20,1,0.003,20
8093,6688,10040,14794,6837,9701,56153,146,30,13,152,31,16,41,8457,8333,1965,5098,10172,2486,3390,2499,216,2053,1329,236,57,23,1,0.002,18
8163,6819,10320,14951,6870,9787,56910,177,40,14,181,42,21,55,11356,11135,2639,6817,11643,3323,4531,3328,278,2768,1726,319,76,29,1,0.002,23
8243,7036,10275,15047,6862,9980,57443,220,59,18,229,65,28,91,14242,14111,3274,8552,13137,4219,5642,4174,336,3422,2186,416,100,42,1,0.003,35
8381,6971,10451,15271,7007,9958,58039,268,76,19,277,91,27,98,17192,17006,3958,10259,14691,5070,6850,5076,396,4104,2666,505,127,50,1,0.003,34
seed-infection
5
AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD+,YearlingMaleCWD+,FawnMaleCWD+,AdultFemaleCWD+,YearlingFemaleCWD+,FawnFemaleCWD+,TotalCWD+,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
7402,6325,9535,14029,6395,9013,52699,9,3,2,14,5,3,22,2494,2694,647,1696,1394,724,995,840,68,657,426,73,5,3,1,0.001,7
7581,6387,9700,14193,6392,9277,53530,25,12,7,31,14,11,42,2707,2684,653,1615,2824,771,1123,812,70,633,430,87,10,6,1,0.002,12
7613,6508,9682,14378,6546,9341,54068,63,20,10,69,26,12,63,2680,2721,666,1605,4251,802,1122,791,63,678,417,75,21,8,1,0.003,23
7757,6513,9773,14514,6599,9575,54731,99,31,12,106,33,18,64,2744,2694,596,1587,5734,832,1091,785,63,624,445,80,15,8,1,0.003,27
7873,6630,10164,14729,6704,9638,55738,143,44,13,149,50,17,74,2688,2764,685,1695,7173,794,1066,859,71,679,444,89,24,8,1,0.002,30
8007,6749,10215,15078,6912,9847,56808,202,68,17,213,73,27,113,5516,5544,1414,3470,8667,1637,2136,1664,145,1408,899,162,55,23,1,0.004,44
